run_time,fetched_file,fetched_valid,selected_mode,selected_file,valid_archive_files,invalid_archive_files,fetched_reason
2026-05-02 00:00:11,,False,fallback_after_fetch_error,d:\Rajasthan Climate Risk Command System\data\raw\api_daily_weather_20260501.csv,3,0,"API fetch failed.
STDOUT:
Failed district: Ajmer | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.45&longitude=74.64&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Alwar | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=27.56&longitude=76.61&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Banswara | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=23.55&longitude=74.44&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Barmer | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.75&longitude=71.38&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Bhilwara | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.35&longitude=74.64&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Bikaner | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=28.02&longitude=73.31&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Bundi | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.44&longitude=75.64&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Chittaurgarh | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=24.89&longitude=74.63&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Churu | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=28.3&longitude=74.96&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Dhaulpur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.7&longitude=77.89&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Ganganagar | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=29.91&longitude=73.88&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Hanumangarh | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=29.58&longitude=74.33&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Jaipur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.91&longitude=75.79&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Jaisalmer | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.91&longitude=70.91&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Jhalawar | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=24.59&longitude=76.16&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Jodhpur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.24&longitude=73.02&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Kota | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.21&longitude=75.86&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Nagaur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=27.2&longitude=73.74&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Pali | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.77&longitude=73.33&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Sawai Madhopur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.02&longitude=76.35&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Sikar | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=27.61&longitude=75.14&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Sirohi | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=24.89&longitude=72.86&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Udaipur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=24.58&longitude=73.68&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))

STDERR:
Traceback (most recent call last):
  File ""d:\Rajasthan Climate Risk Command System\scripts\fetch_daily_weather_api.py"", line 69, in <module>
    raise RuntimeError(""No API rows fetched. Check connectivity or config."")
RuntimeError: No API rows fetched. Check connectivity or config.
"
2026-05-02 00:50:52,,False,fallback_after_fetch_error,d:\Rajasthan Climate Risk Command System\data\raw\api_daily_weather_20260501.csv,3,0,"API fetch failed.
STDOUT:
Failed district: Ajmer | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.45&longitude=74.64&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Alwar | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=27.56&longitude=76.61&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Banswara | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=23.55&longitude=74.44&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Barmer | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.75&longitude=71.38&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Bhilwara | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.35&longitude=74.64&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Bikaner | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=28.02&longitude=73.31&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Bundi | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.44&longitude=75.64&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Chittaurgarh | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=24.89&longitude=74.63&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Churu | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=28.3&longitude=74.96&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Dhaulpur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.7&longitude=77.89&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Ganganagar | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=29.91&longitude=73.88&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Hanumangarh | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=29.58&longitude=74.33&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Jaipur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.91&longitude=75.79&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Jaisalmer | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.91&longitude=70.91&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Jhalawar | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=24.59&longitude=76.16&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Jodhpur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.24&longitude=73.02&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Kota | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.21&longitude=75.86&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Nagaur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=27.2&longitude=73.74&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Pali | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=25.77&longitude=73.33&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Sawai Madhopur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.02&longitude=76.35&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Sikar | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=27.61&longitude=75.14&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Sirohi | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=24.89&longitude=72.86&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))
Failed district: Udaipur | error: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=24.58&longitude=73.68&daily=temperature_2m_max%2Ctemperature_2m_min%2Cprecipitation_sum&timezone=Asia%2FKolkata&forecast_days=2 (Caused by NewConnectionError(""HTTPSConnection(host='api.open-meteo.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))

STDERR:
Traceback (most recent call last):
  File ""d:\Rajasthan Climate Risk Command System\scripts\fetch_daily_weather_api.py"", line 69, in <module>
    raise RuntimeError(""No API rows fetched. Check connectivity or config."")
RuntimeError: No API rows fetched. Check connectivity or config.
"
2026-05-03 09:21:37,D:\Rajasthan Climate Risk Command System\data\raw\api_daily_weather_20260503.csv,True,live_valid,D:\Rajasthan Climate Risk Command System\data\raw\api_daily_weather_20260503.csv,4,0,ok
