date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-08-09,Ajmer,3.6,30.2,25.2,2026-08-09T06:00,2026-08-09T19:13,06:00 AM,07:13 PM,27.7
2026-08-10,Ajmer,13.0,30.6,24.6,2026-08-10T06:01,2026-08-10T19:12,06:01 AM,07:12 PM,27.6
2026-08-09,Alwar,4.3,32.5,25.6,2026-08-09T05:51,2026-08-09T19:07,05:51 AM,07:07 PM,29.05
2026-08-10,Alwar,11.2,32.6,26.1,2026-08-10T05:51,2026-08-10T19:06,05:51 AM,07:06 PM,29.35
2026-08-09,Banswara,4.8,31.0,25.4,2026-08-09T06:05,2026-08-09T19:09,06:05 AM,07:09 PM,28.2
2026-08-10,Banswara,30.2,26.6,24.7,2026-08-10T06:05,2026-08-10T19:09,06:05 AM,07:09 PM,25.65
2026-08-09,Barmer,5.6,33.7,26.4,2026-08-09T06:14,2026-08-09T19:25,06:14 AM,07:25 PM,30.05
2026-08-10,Barmer,0.0,34.9,26.2,2026-08-10T06:15,2026-08-10T19:24,06:15 AM,07:24 PM,30.549999999999997
2026-08-09,Bhilwara,2.1,31.0,26.1,2026-08-09T06:02,2026-08-09T19:11,06:02 AM,07:11 PM,28.55
2026-08-10,Bhilwara,10.0,30.4,25.8,2026-08-10T06:02,2026-08-10T19:11,06:02 AM,07:11 PM,28.1
2026-08-09,Bikaner,3.4,33.6,26.1,2026-08-09T06:03,2026-08-09T19:20,06:03 AM,07:20 PM,29.85
2026-08-10,Bikaner,0.1,37.0,27.6,2026-08-10T06:04,2026-08-10T19:20,06:04 AM,07:20 PM,32.3
2026-08-09,Bundi,6.5,31.9,26.2,2026-08-09T05:58,2026-08-09T19:07,05:58 AM,07:07 PM,29.049999999999997
2026-08-10,Bundi,17.6,31.6,25.7,2026-08-10T05:58,2026-08-10T19:06,05:58 AM,07:06 PM,28.65
2026-08-09,Chittaurgarh,10.9,30.8,25.3,2026-08-09T06:02,2026-08-09T19:11,06:02 AM,07:11 PM,28.05
2026-08-10,Chittaurgarh,15.2,29.8,25.0,2026-08-10T06:03,2026-08-10T19:10,06:03 AM,07:10 PM,27.4
2026-08-09,Churu,1.6,33.5,26.2,2026-08-09T05:56,2026-08-09T19:14,05:56 AM,07:14 PM,29.85
2026-08-10,Churu,3.3,34.3,26.7,2026-08-10T05:57,2026-08-10T19:13,05:57 AM,07:13 PM,30.5
2026-08-09,Dhaulpur,5.5,32.9,27.0,2026-08-09T05:47,2026-08-09T19:00,05:47 AM,07:00 PM,29.95
2026-08-10,Dhaulpur,19.1,32.5,26.0,2026-08-10T05:47,2026-08-10T18:59,05:47 AM,06:59 PM,29.25
2026-08-09,Ganganagar,46.7,33.0,25.5,2026-08-09T05:58,2026-08-09T19:21,05:58 AM,07:21 PM,29.25
2026-08-10,Ganganagar,1.4,34.8,28.3,2026-08-10T05:59,2026-08-10T19:20,05:59 AM,07:20 PM,31.549999999999997
2026-08-09,Hanumangarh,3.7,32.7,27.0,2026-08-09T05:57,2026-08-09T19:19,05:57 AM,07:19 PM,29.85
2026-08-10,Hanumangarh,0.3,34.6,28.1,2026-08-10T05:57,2026-08-10T19:18,05:57 AM,07:18 PM,31.35
2026-08-09,Jaipur,3.3,31.7,25.6,2026-08-09T05:55,2026-08-09T19:09,05:55 AM,07:09 PM,28.65
2026-08-10,Jaipur,10.2,32.3,25.3,2026-08-10T05:55,2026-08-10T19:08,05:55 AM,07:08 PM,28.799999999999997
2026-08-09,Jaisalmer,0.9,34.6,26.3,2026-08-09T06:14,2026-08-09T19:28,06:14 AM,07:28 PM,30.450000000000003
2026-08-10,Jaisalmer,0.0,35.8,26.1,2026-08-10T06:15,2026-08-10T19:27,06:15 AM,07:27 PM,30.95
2026-08-09,Jhalawar,26.5,30.2,25.0,2026-08-09T05:57,2026-08-09T19:04,05:57 AM,07:04 PM,27.6
2026-08-10,Jhalawar,61.2,28.9,24.2,2026-08-10T05:57,2026-08-10T19:03,05:57 AM,07:03 PM,26.549999999999997
2026-08-09,Jodhpur,10.2,32.6,26.4,2026-08-09T06:07,2026-08-09T19:19,06:07 AM,07:19 PM,29.5
2026-08-10,Jodhpur,6.0,32.4,25.4,2026-08-10T06:07,2026-08-10T19:18,06:07 AM,07:18 PM,28.9
2026-08-09,Kota,5.8,32.3,26.3,2026-08-09T05:57,2026-08-09T19:06,05:57 AM,07:06 PM,29.299999999999997
2026-08-10,Kota,17.1,30.8,25.8,2026-08-10T05:57,2026-08-10T19:05,05:57 AM,07:05 PM,28.3
2026-08-09,Nagaur,4.0,31.8,26.3,2026-08-09T06:03,2026-08-09T19:17,06:03 AM,07:17 PM,29.05
2026-08-10,Nagaur,3.2,34.6,25.4,2026-08-10T06:03,2026-08-10T19:17,06:03 AM,07:17 PM,30.0
2026-08-09,Pali,12.3,33.7,26.7,2026-08-09T06:06,2026-08-09T19:17,06:06 AM,07:17 PM,30.200000000000003
2026-08-10,Pali,5.7,32.1,24.9,2026-08-10T06:07,2026-08-10T19:16,06:07 AM,07:16 PM,28.5
2026-08-09,Sawai Madhopur,7.6,32.9,25.5,2026-08-09T05:54,2026-08-09T19:06,05:54 AM,07:06 PM,29.2
2026-08-10,Sawai Madhopur,18.9,32.7,25.2,2026-08-10T05:55,2026-08-10T19:05,05:55 AM,07:05 PM,28.950000000000003
2026-08-09,Sikar,1.1,32.0,25.1,2026-08-09T05:56,2026-08-09T19:12,05:56 AM,07:12 PM,28.55
2026-08-10,Sikar,1.3,32.0,25.8,2026-08-10T05:57,2026-08-10T19:12,05:57 AM,07:12 PM,28.9
2026-08-09,Sirohi,1.3,31.9,25.5,2026-08-09T06:09,2026-08-09T19:18,06:09 AM,07:18 PM,28.7
2026-08-10,Sirohi,6.2,30.0,24.4,2026-08-10T06:10,2026-08-10T19:17,06:10 AM,07:17 PM,27.2
2026-08-09,Udaipur,1.9,29.5,23.3,2026-08-09T06:07,2026-08-09T19:14,06:07 AM,07:14 PM,26.4
