date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-08-06,Ajmer,1.0,31.3,25.2,2026-08-06T05:59,2026-08-06T19:15,05:59 AM,07:15 PM,28.25
2026-08-07,Ajmer,0.1,31.1,24.9,2026-08-07T05:59,2026-08-07T19:14,05:59 AM,07:14 PM,28.0
2026-08-06,Alwar,21.3,29.6,24.5,2026-08-06T05:49,2026-08-06T19:09,05:49 AM,07:09 PM,27.05
2026-08-07,Alwar,4.2,29.3,25.5,2026-08-07T05:50,2026-08-07T19:08,05:50 AM,07:08 PM,27.4
2026-08-06,Banswara,5.0,30.7,25.0,2026-08-06T06:04,2026-08-06T19:11,06:04 AM,07:11 PM,27.85
2026-08-07,Banswara,1.1,29.7,25.4,2026-08-07T06:04,2026-08-07T19:11,06:04 AM,07:11 PM,27.549999999999997
2026-08-06,Barmer,0.0,34.8,25.6,2026-08-06T06:13,2026-08-06T19:27,06:13 AM,07:27 PM,30.2
2026-08-07,Barmer,0.0,34.5,25.2,2026-08-07T06:13,2026-08-07T19:26,06:13 AM,07:26 PM,29.85
2026-08-06,Bhilwara,5.4,32.0,24.6,2026-08-06T06:00,2026-08-06T19:13,06:00 AM,07:13 PM,28.3
2026-08-07,Bhilwara,0.0,31.9,25.1,2026-08-07T06:01,2026-08-07T19:13,06:01 AM,07:13 PM,28.5
2026-08-06,Bikaner,0.0,36.2,28.8,2026-08-06T06:01,2026-08-06T19:23,06:01 AM,07:23 PM,32.5
2026-08-07,Bikaner,1.4,36.0,28.0,2026-08-07T06:02,2026-08-07T19:22,06:02 AM,07:22 PM,32.0
2026-08-06,Bundi,5.6,32.7,25.3,2026-08-06T05:56,2026-08-06T19:09,05:56 AM,07:09 PM,29.0
2026-08-07,Bundi,13.9,30.7,24.4,2026-08-07T05:57,2026-08-07T19:09,05:57 AM,07:09 PM,27.549999999999997
2026-08-06,Chittaurgarh,5.1,31.3,24.5,2026-08-06T06:01,2026-08-06T19:13,06:01 AM,07:13 PM,27.9
2026-08-07,Chittaurgarh,0.2,30.6,25.0,2026-08-07T06:02,2026-08-07T19:12,06:02 AM,07:12 PM,27.8
2026-08-06,Churu,7.9,33.8,26.0,2026-08-06T05:54,2026-08-06T19:16,05:54 AM,07:16 PM,29.9
2026-08-07,Churu,2.4,32.9,25.4,2026-08-07T05:55,2026-08-07T19:16,05:55 AM,07:16 PM,29.15
2026-08-06,Dhaulpur,24.2,29.4,25.7,2026-08-06T05:45,2026-08-06T19:02,05:45 AM,07:02 PM,27.549999999999997
2026-08-07,Dhaulpur,52.1,30.3,25.2,2026-08-07T05:46,2026-08-07T19:02,05:46 AM,07:02 PM,27.75
2026-08-06,Ganganagar,0.8,36.2,26.3,2026-08-06T05:56,2026-08-06T19:24,05:56 AM,07:24 PM,31.25
2026-08-07,Ganganagar,2.4,33.8,25.7,2026-08-07T05:57,2026-08-07T19:23,05:57 AM,07:23 PM,29.75
2026-08-06,Hanumangarh,6.4,35.9,26.8,2026-08-06T05:55,2026-08-06T19:21,05:55 AM,07:21 PM,31.35
2026-08-07,Hanumangarh,3.1,33.3,25.2,2026-08-07T05:55,2026-08-07T19:20,05:55 AM,07:20 PM,29.25
2026-08-06,Jaipur,6.9,30.6,24.2,2026-08-06T05:53,2026-08-06T19:11,05:53 AM,07:11 PM,27.4
2026-08-07,Jaipur,8.5,30.4,23.9,2026-08-07T05:54,2026-08-07T19:10,05:54 AM,07:10 PM,27.15
2026-08-06,Jaisalmer,0.0,34.1,25.6,2026-08-06T06:13,2026-08-06T19:30,06:13 AM,07:30 PM,29.85
2026-08-07,Jaisalmer,0.0,33.5,24.9,2026-08-07T06:13,2026-08-07T19:30,06:13 AM,07:30 PM,29.2
2026-08-06,Jhalawar,5.0,31.8,25.8,2026-08-06T05:56,2026-08-06T19:06,05:56 AM,07:06 PM,28.8
2026-08-07,Jhalawar,4.6,30.7,25.7,2026-08-07T05:56,2026-08-07T19:05,05:56 AM,07:05 PM,28.2
2026-08-06,Jodhpur,0.0,33.5,26.9,2026-08-06T06:06,2026-08-06T19:21,06:06 AM,07:21 PM,30.2
2026-08-07,Jodhpur,0.0,33.1,26.0,2026-08-07T06:06,2026-08-07T19:21,06:06 AM,07:21 PM,29.55
2026-08-06,Kota,2.4,32.1,27.0,2026-08-06T05:56,2026-08-06T19:08,05:56 AM,07:08 PM,29.55
2026-08-07,Kota,15.0,31.0,24.9,2026-08-07T05:56,2026-08-07T19:07,05:56 AM,07:07 PM,27.95
2026-08-06,Nagaur,0.0,35.2,28.1,2026-08-06T06:01,2026-08-06T19:20,06:01 AM,07:20 PM,31.650000000000002
2026-08-07,Nagaur,1.2,35.0,27.0,2026-08-07T06:02,2026-08-07T19:19,06:02 AM,07:19 PM,31.0
2026-08-06,Pali,0.0,34.3,27.3,2026-08-06T06:05,2026-08-06T19:19,06:05 AM,07:19 PM,30.799999999999997
2026-08-07,Pali,0.0,33.1,26.1,2026-08-07T06:05,2026-08-07T19:18,06:05 AM,07:18 PM,29.6
2026-08-06,Sawai Madhopur,22.0,28.9,24.5,2026-08-06T05:53,2026-08-06T19:08,05:53 AM,07:08 PM,26.7
