date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-09-21,Ajmer,1.0,32.2,24.5,2026-09-21T06:19,2026-09-21T18:29,06:19 AM,06:29 PM,28.35
2026-09-22,Ajmer,0.0,33.7,24.7,2026-09-22T06:19,2026-09-22T18:28,06:19 AM,06:28 PM,29.200000000000003
2026-09-21,Alwar,0.0,33.2,25.3,2026-09-21T06:11,2026-09-21T18:21,06:11 AM,06:21 PM,29.25
2026-09-22,Alwar,0.0,33.3,24.1,2026-09-22T06:11,2026-09-22T18:20,06:11 AM,06:20 PM,28.7
2026-09-21,Banswara,2.6,32.0,25.0,2026-09-21T06:20,2026-09-21T18:29,06:20 AM,06:29 PM,28.5
2026-09-22,Banswara,1.4,32.6,25.0,2026-09-22T06:20,2026-09-22T18:28,06:20 AM,06:28 PM,28.8
2026-09-21,Barmer,0.0,36.9,26.6,2026-09-21T06:32,2026-09-21T18:42,06:32 AM,06:42 PM,31.75
2026-09-22,Barmer,0.0,36.9,25.4,2026-09-22T06:32,2026-09-22T18:41,06:32 AM,06:41 PM,31.15
2026-09-21,Bhilwara,0.4,31.9,23.9,2026-09-21T06:19,2026-09-21T18:29,06:19 AM,06:29 PM,27.9
2026-09-22,Bhilwara,0.5,32.2,23.5,2026-09-22T06:20,2026-09-22T18:28,06:20 AM,06:28 PM,27.85
2026-09-21,Bikaner,0.0,36.8,25.9,2026-09-21T06:24,2026-09-21T18:34,06:24 AM,06:34 PM,31.349999999999998
2026-09-22,Bikaner,0.0,37.3,24.6,2026-09-22T06:24,2026-09-22T18:33,06:24 AM,06:33 PM,30.95
2026-09-21,Bundi,0.0,31.9,24.4,2026-09-21T06:15,2026-09-21T18:25,06:15 AM,06:25 PM,28.15
2026-09-22,Bundi,0.0,32.8,23.4,2026-09-22T06:15,2026-09-22T18:24,06:15 AM,06:24 PM,28.099999999999998
2026-09-21,Chittaurgarh,1.0,31.1,23.3,2026-09-21T06:19,2026-09-21T18:29,06:19 AM,06:29 PM,27.200000000000003
2026-09-22,Chittaurgarh,0.2,31.2,22.7,2026-09-22T06:20,2026-09-22T18:28,06:20 AM,06:28 PM,26.95
2026-09-21,Churu,0.0,34.9,24.5,2026-09-21T06:17,2026-09-21T18:28,06:17 AM,06:28 PM,29.7
2026-09-22,Churu,0.0,35.2,22.8,2026-09-22T06:18,2026-09-22T18:26,06:18 AM,06:26 PM,29.0
2026-09-21,Dhaulpur,0.1,33.7,25.8,2026-09-21T06:06,2026-09-21T18:16,06:06 AM,06:16 PM,29.75
2026-09-22,Dhaulpur,0.0,33.2,25.3,2026-09-22T06:06,2026-09-22T18:15,06:06 AM,06:15 PM,29.25
2026-09-21,Ganganagar,0.0,34.4,24.4,2026-09-21T06:22,2026-09-21T18:32,06:22 AM,06:32 PM,29.4
2026-09-22,Ganganagar,0.0,34.5,23.0,2026-09-22T06:22,2026-09-22T18:31,06:22 AM,06:31 PM,28.75
2026-09-21,Hanumangarh,0.0,33.8,23.8,2026-09-21T06:20,2026-09-21T18:30,06:20 AM,06:30 PM,28.799999999999997
2026-09-22,Hanumangarh,0.0,33.6,23.8,2026-09-22T06:20,2026-09-22T18:29,06:20 AM,06:29 PM,28.700000000000003
2026-09-21,Jaipur,0.8,33.8,25.0,2026-09-21T06:14,2026-09-21T18:24,06:14 AM,06:24 PM,29.4
2026-09-22,Jaipur,0.1,34.5,24.2,2026-09-22T06:15,2026-09-22T18:23,06:15 AM,06:23 PM,29.35
2026-09-21,Jaisalmer,0.0,37.0,26.2,2026-09-21T06:34,2026-09-21T18:44,06:34 AM,06:44 PM,31.6
2026-09-22,Jaisalmer,0.0,37.0,24.9,2026-09-22T06:34,2026-09-22T18:43,06:34 AM,06:43 PM,30.95
