date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-08-28,Ajmer,0.0,30.9,24.6,2026-08-28T06:09,2026-08-28T18:55,06:09 AM,06:55 PM,27.75
2026-08-29,Ajmer,0.0,30.4,23.7,2026-08-29T06:09,2026-08-29T18:54,06:09 AM,06:54 PM,27.049999999999997
2026-08-28,Alwar,0.0,34.5,27.6,2026-08-28T06:00,2026-08-28T18:49,06:00 AM,06:49 PM,31.05
2026-08-29,Alwar,0.0,34.6,25.8,2026-08-29T06:01,2026-08-29T18:48,06:01 AM,06:48 PM,30.200000000000003
2026-08-28,Banswara,0.2,29.6,24.7,2026-08-28T06:12,2026-08-28T18:54,06:12 AM,06:54 PM,27.15
2026-08-29,Banswara,0.6,29.5,24.6,2026-08-29T06:13,2026-08-29T18:53,06:13 AM,06:53 PM,27.05
2026-08-28,Barmer,0.0,34.0,24.7,2026-08-28T06:23,2026-08-28T19:08,06:23 AM,07:08 PM,29.35
2026-08-29,Barmer,0.0,34.3,24.6,2026-08-29T06:23,2026-08-29T19:07,06:23 AM,07:07 PM,29.45
2026-08-28,Bhilwara,0.0,32.1,24.5,2026-08-28T06:10,2026-08-28T18:55,06:10 AM,06:55 PM,28.3
2026-08-29,Bhilwara,0.0,31.2,23.2,2026-08-29T06:10,2026-08-29T18:54,06:10 AM,06:54 PM,27.2
2026-08-28,Bikaner,0.0,37.8,28.5,2026-08-28T06:13,2026-08-28T19:02,06:13 AM,07:02 PM,33.15
2026-08-29,Bikaner,0.0,37.2,27.5,2026-08-29T06:13,2026-08-29T19:01,06:13 AM,07:01 PM,32.35
2026-08-28,Bundi,0.2,32.5,26.7,2026-08-28T06:06,2026-08-28T18:50,06:06 AM,06:50 PM,29.6
2026-08-29,Bundi,0.0,32.1,25.0,2026-08-29T06:06,2026-08-29T18:49,06:06 AM,06:49 PM,28.55
2026-08-28,Chittaurgarh,0.0,30.7,24.3,2026-08-28T06:10,2026-08-28T18:54,06:10 AM,06:54 PM,27.5
2026-08-29,Chittaurgarh,0.1,30.4,22.8,2026-08-29T06:11,2026-08-29T18:53,06:11 AM,06:53 PM,26.6
2026-08-28,Churu,0.0,35.8,27.5,2026-08-28T06:06,2026-08-28T18:56,06:06 AM,06:56 PM,31.65
2026-08-29,Churu,0.0,35.8,26.6,2026-08-29T06:06,2026-08-29T18:55,06:06 AM,06:55 PM,31.2
2026-08-28,Dhaulpur,1.1,33.9,27.0,2026-08-28T05:56,2026-08-28T18:43,05:56 AM,06:43 PM,30.45
2026-08-29,Dhaulpur,0.2,33.7,27.4,2026-08-29T05:56,2026-08-29T18:42,05:56 AM,06:42 PM,30.55
2026-08-28,Ganganagar,0.0,37.3,29.6,2026-08-28T06:09,2026-08-28T19:02,06:09 AM,07:02 PM,33.45
2026-08-29,Ganganagar,0.0,38.1,28.8,2026-08-29T06:09,2026-08-29T19:01,06:09 AM,07:01 PM,33.45
2026-08-28,Hanumangarh,0.0,35.6,28.9,2026-08-28T06:07,2026-08-28T18:59,06:07 AM,06:59 PM,32.25
2026-08-29,Hanumangarh,0.0,36.5,28.3,2026-08-29T06:08,2026-08-29T18:58,06:08 AM,06:58 PM,32.4
2026-08-28,Jaipur,0.3,32.6,26.0,2026-08-28T06:04,2026-08-28T18:51,06:04 AM,06:51 PM,29.3
2026-08-29,Jaipur,0.0,32.5,24.5,2026-08-29T06:04,2026-08-29T18:50,06:04 AM,06:50 PM,28.5
2026-08-28,Jaisalmer,0.0,34.3,24.5,2026-08-28T06:23,2026-08-28T19:11,06:23 AM,07:11 PM,29.4
2026-08-29,Jaisalmer,0.0,34.2,23.5,2026-08-29T06:24,2026-08-29T19:10,06:24 AM,07:10 PM,28.85
2026-08-28,Jhalawar,0.1,30.5,25.6,2026-08-28T06:05,2026-08-28T18:48,06:05 AM,06:48 PM,28.05
2026-08-29,Jhalawar,0.0,30.9,25.2,2026-08-29T06:05,2026-08-29T18:47,06:05 AM,06:47 PM,28.049999999999997
2026-08-28,Jodhpur,0.0,33.6,26.2,2026-08-28T06:16,2026-08-28T19:02,06:16 AM,07:02 PM,29.9
2026-08-29,Jodhpur,0.0,33.3,25.3,2026-08-29T06:16,2026-08-29T19:01,06:16 AM,07:01 PM,29.299999999999997
2026-08-28,Kota,0.0,32.4,26.9,2026-08-28T06:05,2026-08-28T18:49,06:05 AM,06:49 PM,29.65
2026-08-29,Kota,0.0,32.6,25.3,2026-08-29T06:05,2026-08-29T18:48,06:05 AM,06:48 PM,28.950000000000003
2026-08-28,Nagaur,0.0,33.7,26.7,2026-08-28T06:12,2026-08-28T19:00,06:12 AM,07:00 PM,30.200000000000003
2026-08-29,Nagaur,0.0,33.1,25.7,2026-08-29T06:12,2026-08-29T18:59,06:12 AM,06:59 PM,29.4
2026-08-28,Pali,0.0,33.3,26.0,2026-08-28T06:15,2026-08-28T19:00,06:15 AM,07:00 PM,29.65
2026-08-29,Pali,0.0,33.0,25.1,2026-08-29T06:15,2026-08-29T18:59,06:15 AM,06:59 PM,29.05
2026-08-28,Sawai Madhopur,0.3,33.2,27.4,2026-08-28T06:03,2026-08-28T18:48,06:03 AM,06:48 PM,30.3
2026-08-29,Sawai Madhopur,0.0,33.4,25.3,2026-08-29T06:03,2026-08-29T18:47,06:03 AM,06:47 PM,29.35
2026-08-28,Sikar,0.0,33.5,25.9,2026-08-28T06:06,2026-08-28T18:54,06:06 AM,06:54 PM,29.7
2026-08-29,Sikar,0.0,33.2,24.9,2026-08-29T06:06,2026-08-29T18:53,06:06 AM,06:53 PM,29.05
2026-08-28,Sirohi,0.0,32.0,24.3,2026-08-28T06:17,2026-08-28T19:01,06:17 AM,07:01 PM,28.15
2026-08-29,Sirohi,0.0,31.2,23.7,2026-08-29T06:18,2026-08-29T19:00,06:18 AM,07:00 PM,27.45
2026-08-28,Udaipur,0.0,28.6,21.4,2026-08-28T06:15,2026-08-28T18:58,06:15 AM,06:58 PM,25.0
2026-08-29,Udaipur,0.0,28.8,21.9,2026-08-29T06:15,2026-08-29T18:57,06:15 AM,06:57 PM,25.35
