date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-08-22,Ajmer,0.0,30.0,24.1,2026-08-22T06:06,2026-08-22T19:01,06:06 AM,07:01 PM,27.05
2026-08-23,Ajmer,0.0,30.3,23.7,2026-08-23T06:07,2026-08-23T19:00,06:07 AM,07:00 PM,27.0
2026-08-22,Alwar,1.0,34.0,26.3,2026-08-22T05:57,2026-08-22T18:55,05:57 AM,06:55 PM,30.15
2026-08-23,Alwar,2.8,32.9,26.2,2026-08-23T05:58,2026-08-23T18:54,05:58 AM,06:54 PM,29.549999999999997
2026-08-22,Banswara,1.5,30.0,24.5,2026-08-22T06:10,2026-08-22T18:59,06:10 AM,06:59 PM,27.25
2026-08-23,Banswara,2.3,29.9,24.6,2026-08-23T06:10,2026-08-23T18:58,06:10 AM,06:58 PM,27.25
2026-08-22,Barmer,0.0,32.3,24.8,2026-08-22T06:20,2026-08-22T19:14,06:20 AM,07:14 PM,28.549999999999997
2026-08-23,Barmer,0.2,31.3,24.2,2026-08-23T06:21,2026-08-23T19:13,06:21 AM,07:13 PM,27.75
2026-08-22,Bhilwara,0.0,30.9,24.2,2026-08-22T06:08,2026-08-22T19:00,06:08 AM,07:00 PM,27.549999999999997
2026-08-23,Bhilwara,0.2,30.9,23.8,2026-08-23T06:08,2026-08-23T18:59,06:08 AM,06:59 PM,27.35
2026-08-22,Bikaner,0.0,37.6,27.4,2026-08-22T06:10,2026-08-22T19:08,06:10 AM,07:08 PM,32.5
2026-08-23,Bikaner,0.0,36.9,27.3,2026-08-23T06:10,2026-08-23T19:07,06:10 AM,07:07 PM,32.1
2026-08-22,Bundi,0.2,32.2,25.8,2026-08-22T06:03,2026-08-22T18:56,06:03 AM,06:56 PM,29.0
2026-08-23,Bundi,1.1,32.5,25.4,2026-08-23T06:04,2026-08-23T18:55,06:04 AM,06:55 PM,28.95
2026-08-22,Chittaurgarh,0.1,30.7,23.7,2026-08-22T06:08,2026-08-22T19:00,06:08 AM,07:00 PM,27.2
2026-08-23,Chittaurgarh,0.1,30.2,23.7,2026-08-23T06:08,2026-08-23T18:59,06:08 AM,06:59 PM,26.95
2026-08-22,Churu,0.0,35.5,27.0,2026-08-22T06:03,2026-08-22T19:02,06:03 AM,07:02 PM,31.25
2026-08-23,Churu,0.1,35.4,26.5,2026-08-23T06:03,2026-08-23T19:01,06:03 AM,07:01 PM,30.95
2026-08-22,Dhaulpur,2.1,33.6,26.8,2026-08-22T05:53,2026-08-22T18:49,05:53 AM,06:49 PM,30.200000000000003
2026-08-23,Dhaulpur,7.0,32.6,25.8,2026-08-23T05:54,2026-08-23T18:48,05:54 AM,06:48 PM,29.200000000000003
2026-08-22,Ganganagar,0.0,37.1,29.7,2026-08-22T06:06,2026-08-22T19:08,06:06 AM,07:08 PM,33.4
2026-08-23,Ganganagar,0.2,37.2,29.4,2026-08-23T06:06,2026-08-23T19:07,06:06 AM,07:07 PM,33.3
2026-08-22,Hanumangarh,0.0,36.0,29.1,2026-08-22T06:04,2026-08-22T19:06,06:04 AM,07:06 PM,32.55
2026-08-23,Hanumangarh,0.0,35.8,28.7,2026-08-23T06:04,2026-08-23T19:05,06:04 AM,07:05 PM,32.25
2026-08-22,Jaipur,0.1,32.7,25.5,2026-08-22T06:01,2026-08-22T18:57,06:01 AM,06:57 PM,29.1
2026-08-23,Jaipur,0.1,32.8,25.1,2026-08-23T06:02,2026-08-23T18:56,06:02 AM,06:56 PM,28.95
2026-08-22,Jaisalmer,0.0,33.0,24.4,2026-08-22T06:21,2026-08-22T19:17,06:21 AM,07:17 PM,28.7
2026-08-23,Jaisalmer,0.1,31.6,24.3,2026-08-23T06:21,2026-08-23T19:16,06:21 AM,07:16 PM,27.950000000000003
2026-08-22,Jhalawar,0.3,31.8,25.0,2026-08-22T06:02,2026-08-22T18:53,06:02 AM,06:53 PM,28.4
2026-08-23,Jhalawar,1.1,32.2,25.1,2026-08-23T06:03,2026-08-23T18:53,06:03 AM,06:53 PM,28.650000000000002
2026-08-22,Jodhpur,0.1,32.5,26.0,2026-08-22T06:13,2026-08-22T19:08,06:13 AM,07:08 PM,29.25
2026-08-23,Jodhpur,0.0,32.2,25.6,2026-08-23T06:13,2026-08-23T19:07,06:13 AM,07:07 PM,28.900000000000002
2026-08-22,Kota,1.4,32.6,26.0,2026-08-22T06:03,2026-08-22T18:55,06:03 AM,06:55 PM,29.3
2026-08-23,Kota,1.8,32.6,25.8,2026-08-23T06:03,2026-08-23T18:54,06:03 AM,06:54 PM,29.200000000000003
2026-08-22,Nagaur,0.0,32.9,25.9,2026-08-22T06:09,2026-08-22T19:06,06:09 AM,07:06 PM,29.4
2026-08-23,Nagaur,0.0,32.9,25.5,2026-08-23T06:09,2026-08-23T19:05,06:09 AM,07:05 PM,29.2
2026-08-22,Pali,0.0,32.6,26.1,2026-08-22T06:12,2026-08-22T19:06,06:12 AM,07:06 PM,29.35
2026-08-23,Pali,0.0,32.0,25.6,2026-08-23T06:13,2026-08-23T19:05,06:13 AM,07:05 PM,28.8
2026-08-22,Sawai Madhopur,0.1,33.5,26.9,2026-08-22T06:00,2026-08-22T18:54,06:00 AM,06:54 PM,30.2
2026-08-23,Sawai Madhopur,0.6,33.0,26.8,2026-08-23T06:00,2026-08-23T18:53,06:00 AM,06:53 PM,29.9
2026-08-22,Sikar,0.0,33.0,25.0,2026-08-22T06:03,2026-08-22T19:01,06:03 AM,07:01 PM,29.0
2026-08-23,Sikar,0.0,33.0,24.4,2026-08-23T06:03,2026-08-23T19:00,06:03 AM,07:00 PM,28.7
2026-08-22,Sirohi,0.2,30.3,24.8,2026-08-22T06:15,2026-08-22T19:07,06:15 AM,07:07 PM,27.55
2026-08-23,Sirohi,0.1,30.7,24.4,2026-08-23T06:15,2026-08-23T19:06,06:15 AM,07:06 PM,27.549999999999997
2026-08-22,Udaipur,0.1,28.2,22.4,2026-08-22T06:12,2026-08-22T19:03,06:12 AM,07:03 PM,25.299999999999997
2026-08-23,Udaipur,0.0,28.3,22.2,2026-08-23T06:13,2026-08-23T19:03,06:13 AM,07:03 PM,25.25
