date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-06-19,Ajmer,0.7,33.7,25.4,2026-06-19T05:38,2026-06-19T19:26,05:38 AM,07:26 PM,29.55
2026-06-20,Ajmer,2.2,34.1,27.3,2026-06-20T05:38,2026-06-20T19:26,05:38 AM,07:26 PM,30.700000000000003
2026-06-19,Alwar,0.3,36.3,26.9,2026-06-19T05:28,2026-06-19T19:21,05:28 AM,07:21 PM,31.599999999999998
2026-06-20,Alwar,0.3,37.0,27.5,2026-06-20T05:28,2026-06-20T19:21,05:28 AM,07:21 PM,32.25
2026-06-19,Banswara,2.2,32.3,25.1,2026-06-19T05:45,2026-06-19T19:21,05:45 AM,07:21 PM,28.7
2026-06-20,Banswara,0.2,35.5,27.0,2026-06-20T05:46,2026-06-20T19:21,05:46 AM,07:21 PM,31.25
2026-06-19,Barmer,0.0,37.9,27.7,2026-06-19T05:53,2026-06-19T19:38,05:53 AM,07:38 PM,32.8
2026-06-20,Barmer,0.2,37.8,27.7,2026-06-20T05:53,2026-06-20T19:38,05:53 AM,07:38 PM,32.75
2026-06-19,Bhilwara,3.2,34.1,27.1,2026-06-19T05:41,2026-06-19T19:24,05:41 AM,07:24 PM,30.6
2026-06-20,Bhilwara,0.8,35.7,26.6,2026-06-20T05:41,2026-06-20T19:24,05:41 AM,07:24 PM,31.150000000000002
2026-06-19,Bikaner,0.0,36.4,26.1,2026-06-19T05:40,2026-06-19T19:35,05:40 AM,07:35 PM,31.25
2026-06-20,Bikaner,1.2,37.3,27.3,2026-06-20T05:40,2026-06-20T19:35,05:40 AM,07:35 PM,32.3
2026-06-19,Bundi,5.6,36.5,23.5,2026-06-19T05:37,2026-06-19T19:20,05:37 AM,07:20 PM,30.0
2026-06-20,Bundi,0.9,37.4,28.2,2026-06-20T05:37,2026-06-20T19:20,05:37 AM,07:20 PM,32.8
2026-06-19,Chittaurgarh,12.7,33.4,25.5,2026-06-19T05:42,2026-06-19T19:23,05:42 AM,07:23 PM,29.45
2026-06-20,Chittaurgarh,0.2,35.0,25.9,2026-06-20T05:42,2026-06-20T19:23,05:42 AM,07:23 PM,30.45
2026-06-19,Churu,0.1,37.0,25.9,2026-06-19T05:33,2026-06-19T19:29,05:33 AM,07:29 PM,31.45
2026-06-20,Churu,0.7,37.6,27.7,2026-06-20T05:33,2026-06-20T19:29,05:33 AM,07:29 PM,32.65
2026-06-19,Dhaulpur,0.0,39.0,28.7,2026-06-19T05:25,2026-06-19T19:14,05:25 AM,07:14 PM,33.85
2026-06-20,Dhaulpur,0.1,38.5,29.5,2026-06-20T05:25,2026-06-20T19:14,05:25 AM,07:14 PM,34.0
2026-06-19,Ganganagar,0.1,37.0,27.6,2026-06-19T05:33,2026-06-19T19:37,05:33 AM,07:37 PM,32.3
2026-06-20,Ganganagar,0.1,38.3,27.8,2026-06-20T05:33,2026-06-20T19:38,05:33 AM,07:38 PM,33.05
2026-06-19,Hanumangarh,0.0,36.6,27.9,2026-06-19T05:32,2026-06-19T19:34,05:32 AM,07:34 PM,32.25
2026-06-20,Hanumangarh,0.3,38.2,28.3,2026-06-20T05:32,2026-06-20T19:35,05:32 AM,07:35 PM,33.25
2026-06-19,Jaipur,0.7,35.0,26.6,2026-06-19T05:33,2026-06-19T19:22,05:33 AM,07:22 PM,30.8
2026-06-20,Jaipur,0.2,36.7,27.0,2026-06-20T05:33,2026-06-20T19:23,05:33 AM,07:23 PM,31.85
2026-06-19,Jaisalmer,0.0,37.5,27.9,2026-06-19T05:52,2026-06-19T19:42,05:52 AM,07:42 PM,32.7
2026-06-20,Jaisalmer,0.6,38.1,28.2,2026-06-20T05:52,2026-06-20T19:42,05:52 AM,07:42 PM,33.15
2026-06-19,Jhalawar,5.0,34.3,27.9,2026-06-19T05:36,2026-06-19T19:16,05:36 AM,07:16 PM,31.099999999999998
2026-06-20,Jhalawar,0.1,36.2,27.7,2026-06-20T05:37,2026-06-20T19:16,05:37 AM,07:16 PM,31.950000000000003
2026-06-19,Jodhpur,1.1,36.3,25.7,2026-06-19T05:45,2026-06-19T19:32,05:45 AM,07:32 PM,31.0
2026-06-20,Jodhpur,0.4,37.3,29.4,2026-06-20T05:45,2026-06-20T19:33,05:45 AM,07:33 PM,33.349999999999994
2026-06-19,Kota,3.2,36.3,26.5,2026-06-19T05:36,2026-06-19T19:18,05:36 AM,07:18 PM,31.4
2026-06-20,Kota,0.3,37.1,28.3,2026-06-20T05:36,2026-06-20T19:19,05:36 AM,07:19 PM,32.7
2026-06-19,Nagaur,0.0,37.7,27.0,2026-06-19T05:40,2026-06-19T19:31,05:40 AM,07:31 PM,32.35
2026-06-20,Nagaur,0.8,36.7,28.7,2026-06-20T05:40,2026-06-20T19:32,05:40 AM,07:32 PM,32.7
2026-06-19,Pali,1.0,36.6,26.3,2026-06-19T05:45,2026-06-19T19:30,05:45 AM,07:30 PM,31.450000000000003
2026-06-20,Pali,0.3,37.7,29.8,2026-06-20T05:45,2026-06-20T19:30,05:45 AM,07:30 PM,33.75
2026-06-19,Sawai Madhopur,7.7,36.6,25.8,2026-06-19T05:33,2026-06-19T19:19,05:33 AM,07:19 PM,31.200000000000003
2026-06-20,Sawai Madhopur,2.2,37.8,28.4,2026-06-20T05:33,2026-06-20T19:19,05:33 AM,07:19 PM,33.099999999999994
2026-06-19,Sikar,0.3,34.7,24.0,2026-06-19T05:34,2026-06-19T19:27,05:34 AM,07:27 PM,29.35
2026-06-20,Sikar,0.7,35.6,26.9,2026-06-20T05:34,2026-06-20T19:27,05:34 AM,07:27 PM,31.25
2026-06-19,Sirohi,0.8,35.7,27.9,2026-06-19T05:49,2026-06-19T19:30,05:49 AM,07:30 PM,31.8
2026-06-20,Sirohi,0.0,36.4,27.7,2026-06-20T05:49,2026-06-20T19:30,05:49 AM,07:30 PM,32.05
2026-06-19,Udaipur,3.1,31.9,24.0,2026-06-19T05:46,2026-06-19T19:26,05:46 AM,07:26 PM,27.95
2026-06-20,Udaipur,0.0,32.8,24.2,2026-06-20T05:47,2026-06-20T19:26,05:47 AM,07:26 PM,28.5
