date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-09-13,Ajmer,1.3,32.4,25.3,2026-09-13T06:16,2026-09-13T18:38,06:16 AM,06:38 PM,28.85
2026-09-14,Ajmer,10.2,30.7,23.9,2026-09-14T06:16,2026-09-14T18:37,06:16 AM,06:37 PM,27.299999999999997
2026-09-13,Alwar,6.6,32.0,24.6,2026-09-13T06:07,2026-09-13T18:30,06:07 AM,06:30 PM,28.3
2026-09-14,Alwar,8.6,30.5,24.3,2026-09-14T06:08,2026-09-14T18:29,06:08 AM,06:29 PM,27.4
2026-09-13,Banswara,11.8,31.3,24.7,2026-09-13T06:17,2026-09-13T18:38,06:17 AM,06:38 PM,28.0
2026-09-14,Banswara,16.2,29.6,24.4,2026-09-14T06:18,2026-09-14T18:37,06:18 AM,06:37 PM,27.0
2026-09-13,Barmer,0.3,36.4,28.0,2026-09-13T06:29,2026-09-13T18:51,06:29 AM,06:51 PM,32.2
2026-09-14,Barmer,1.9,36.5,26.9,2026-09-14T06:29,2026-09-14T18:50,06:29 AM,06:50 PM,31.7
2026-09-13,Bhilwara,3.4,32.0,24.5,2026-09-13T06:16,2026-09-13T18:38,06:16 AM,06:38 PM,28.25
2026-09-14,Bhilwara,13.0,29.1,24.1,2026-09-14T06:16,2026-09-14T18:36,06:16 AM,06:36 PM,26.6
2026-09-13,Bikaner,0.3,37.2,29.0,2026-09-13T06:20,2026-09-13T18:44,06:20 AM,06:44 PM,33.1
2026-09-14,Bikaner,2.6,36.0,27.2,2026-09-14T06:21,2026-09-14T18:42,06:21 AM,06:42 PM,31.6
2026-09-13,Bundi,10.7,31.5,24.5,2026-09-13T06:12,2026-09-13T18:33,06:12 AM,06:33 PM,28.0
2026-09-14,Bundi,8.7,29.5,24.6,2026-09-14T06:12,2026-09-14T18:32,06:12 AM,06:32 PM,27.05
2026-09-13,Chittaurgarh,5.9,31.5,24.1,2026-09-13T06:16,2026-09-13T18:37,06:16 AM,06:37 PM,27.8
2026-09-14,Chittaurgarh,9.5,29.2,23.5,2026-09-14T06:17,2026-09-14T18:36,06:17 AM,06:36 PM,26.35
