date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-07-17,Ajmer,0.0,33.8,27.2,2026-07-17T05:49,2026-07-17T19:26,05:49 AM,07:26 PM,30.5
2026-07-18,Ajmer,0.0,33.4,27.1,2026-07-18T05:49,2026-07-18T19:25,05:49 AM,07:25 PM,30.25
2026-07-17,Alwar,0.2,36.5,30.2,2026-07-17T05:39,2026-07-17T19:20,05:39 AM,07:20 PM,33.35
2026-07-18,Alwar,0.3,36.1,29.6,2026-07-18T05:39,2026-07-18T19:20,05:39 AM,07:20 PM,32.85
2026-07-17,Banswara,1.6,33.3,26.3,2026-07-17T05:55,2026-07-17T19:21,05:55 AM,07:21 PM,29.799999999999997
2026-07-18,Banswara,0.9,33.1,26.4,2026-07-18T05:55,2026-07-18T19:21,05:55 AM,07:21 PM,29.75
2026-07-17,Barmer,0.0,36.6,27.4,2026-07-17T06:03,2026-07-17T19:37,06:03 AM,07:37 PM,32.0
2026-07-18,Barmer,0.0,36.1,26.5,2026-07-18T06:04,2026-07-18T19:37,06:04 AM,07:37 PM,31.3
2026-07-17,Bhilwara,0.0,33.5,26.3,2026-07-17T05:51,2026-07-17T19:24,05:51 AM,07:24 PM,29.9
2026-07-18,Bhilwara,0.5,34.0,26.8,2026-07-18T05:51,2026-07-18T19:23,05:51 AM,07:23 PM,30.4
2026-07-17,Bikaner,0.0,39.3,30.9,2026-07-17T05:51,2026-07-17T19:34,05:51 AM,07:34 PM,35.099999999999994
2026-07-18,Bikaner,0.0,39.1,30.8,2026-07-18T05:51,2026-07-18T19:34,05:51 AM,07:34 PM,34.95
2026-07-17,Bundi,0.2,35.2,28.4,2026-07-17T05:47,2026-07-17T19:19,05:47 AM,07:19 PM,31.8
2026-07-18,Bundi,0.1,35.3,28.5,2026-07-18T05:47,2026-07-18T19:19,05:47 AM,07:19 PM,31.9
2026-07-17,Chittaurgarh,0.3,33.1,25.7,2026-07-17T05:52,2026-07-17T19:23,05:52 AM,07:23 PM,29.4
2026-07-18,Chittaurgarh,0.1,33.1,26.2,2026-07-18T05:52,2026-07-18T19:22,05:52 AM,07:22 PM,29.65
2026-07-17,Churu,0.0,37.5,30.0,2026-07-17T05:43,2026-07-17T19:28,05:43 AM,07:28 PM,33.75
2026-07-18,Churu,0.0,38.1,29.8,2026-07-18T05:44,2026-07-18T19:28,05:44 AM,07:28 PM,33.95
2026-07-17,Dhaulpur,2.7,35.5,30.0,2026-07-17T05:35,2026-07-17T19:13,05:35 AM,07:13 PM,32.75
2026-07-18,Dhaulpur,0.1,36.4,29.8,2026-07-18T05:36,2026-07-18T19:13,05:36 AM,07:13 PM,33.1
2026-07-17,Ganganagar,0.3,39.3,31.5,2026-07-17T05:45,2026-07-17T19:36,05:45 AM,07:36 PM,35.4
2026-07-18,Ganganagar,0.0,39.6,31.3,2026-07-18T05:45,2026-07-18T19:36,05:45 AM,07:36 PM,35.45
2026-07-17,Hanumangarh,0.0,38.8,31.6,2026-07-17T05:43,2026-07-17T19:33,05:43 AM,07:33 PM,35.2
2026-07-18,Hanumangarh,0.0,38.3,31.3,2026-07-18T05:44,2026-07-18T19:33,05:44 AM,07:33 PM,34.8
2026-07-17,Jaipur,0.0,37.0,29.6,2026-07-17T05:43,2026-07-17T19:22,05:43 AM,07:22 PM,33.3
2026-07-18,Jaipur,0.0,36.5,29.1,2026-07-18T05:43,2026-07-18T19:21,05:43 AM,07:21 PM,32.8
2026-07-17,Jaisalmer,0.0,36.7,28.1,2026-07-17T06:03,2026-07-17T19:41,06:03 AM,07:41 PM,32.400000000000006
2026-07-18,Jaisalmer,0.0,37.0,27.1,2026-07-18T06:03,2026-07-18T19:41,06:03 AM,07:41 PM,32.05
2026-07-17,Jhalawar,0.0,34.8,27.4,2026-07-17T05:46,2026-07-17T19:16,05:46 AM,07:16 PM,31.099999999999998
2026-07-18,Jhalawar,0.2,34.8,27.2,2026-07-18T05:47,2026-07-18T19:16,05:47 AM,07:16 PM,31.0
2026-07-17,Jodhpur,0.0,36.8,29.1,2026-07-17T05:56,2026-07-17T19:32,05:56 AM,07:32 PM,32.95
2026-07-18,Jodhpur,0.0,36.3,28.8,2026-07-18T05:56,2026-07-18T19:31,05:56 AM,07:31 PM,32.55
2026-07-17,Kota,0.3,36.0,29.1,2026-07-17T05:46,2026-07-17T19:18,05:46 AM,07:18 PM,32.55
2026-07-18,Kota,2.4,35.9,28.9,2026-07-18T05:47,2026-07-18T19:18,05:47 AM,07:18 PM,32.4
2026-07-17,Nagaur,0.0,36.6,29.1,2026-07-17T05:51,2026-07-17T19:31,05:51 AM,07:31 PM,32.85
2026-07-18,Nagaur,0.0,36.3,29.3,2026-07-18T05:51,2026-07-18T19:30,05:51 AM,07:30 PM,32.8
2026-07-17,Pali,0.4,36.7,28.6,2026-07-17T05:55,2026-07-17T19:29,05:55 AM,07:29 PM,32.650000000000006
2026-07-18,Pali,0.0,36.3,28.6,2026-07-18T05:56,2026-07-18T19:29,05:56 AM,07:29 PM,32.45
2026-07-17,Sawai Madhopur,0.0,36.2,29.6,2026-07-17T05:43,2026-07-17T19:18,05:43 AM,07:18 PM,32.900000000000006
2026-07-18,Sawai Madhopur,0.3,36.3,29.3,2026-07-18T05:43,2026-07-18T19:18,05:43 AM,07:18 PM,32.8
2026-07-17,Sikar,0.2,35.3,28.4,2026-07-17T05:44,2026-07-17T19:26,05:44 AM,07:26 PM,31.849999999999998
2026-07-18,Sikar,0.0,34.8,28.1,2026-07-18T05:45,2026-07-18T19:25,05:45 AM,07:25 PM,31.45
2026-07-17,Sirohi,0.1,34.1,26.7,2026-07-17T05:59,2026-07-17T19:30,05:59 AM,07:30 PM,30.4
2026-07-18,Sirohi,0.0,33.3,26.4,2026-07-18T05:59,2026-07-18T19:29,05:59 AM,07:29 PM,29.849999999999998
2026-07-17,Udaipur,0.9,30.6,23.0,2026-07-17T05:56,2026-07-17T19:26,05:56 AM,07:26 PM,26.8
2026-07-18,Udaipur,0.0,30.5,23.3,2026-07-18T05:57,2026-07-18T19:26,05:57 AM,07:26 PM,26.9
