date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-06-23,Ajmer,0.3,34.7,26.9,2026-06-23T05:39,2026-06-23T19:27,05:39 AM,07:27 PM,30.8
2026-06-24,Ajmer,0.4,34.7,27.1,2026-06-24T05:39,2026-06-24T19:27,05:39 AM,07:27 PM,30.900000000000002
2026-06-23,Alwar,1.3,37.2,26.0,2026-06-23T05:29,2026-06-23T19:22,05:29 AM,07:22 PM,31.6
2026-06-24,Alwar,0.0,37.2,26.3,2026-06-24T05:29,2026-06-24T19:22,05:29 AM,07:22 PM,31.75
2026-06-23,Banswara,3.9,35.9,25.3,2026-06-23T05:46,2026-06-23T19:22,05:46 AM,07:22 PM,30.6
2026-06-24,Banswara,0.4,36.3,25.3,2026-06-24T05:47,2026-06-24T19:22,05:47 AM,07:22 PM,30.799999999999997
2026-06-23,Barmer,0.0,38.0,28.2,2026-06-23T05:54,2026-06-23T19:39,05:54 AM,07:39 PM,33.1
2026-06-24,Barmer,0.0,38.2,27.2,2026-06-24T05:54,2026-06-24T19:39,05:54 AM,07:39 PM,32.7
2026-06-23,Bhilwara,0.4,35.9,26.9,2026-06-23T05:42,2026-06-23T19:25,05:42 AM,07:25 PM,31.4
2026-06-24,Bhilwara,1.2,36.0,25.7,2026-06-24T05:42,2026-06-24T19:25,05:42 AM,07:25 PM,30.85
2026-06-23,Bikaner,4.2,37.3,26.3,2026-06-23T05:41,2026-06-23T19:36,05:41 AM,07:36 PM,31.799999999999997
2026-06-24,Bikaner,0.0,39.8,28.7,2026-06-24T05:41,2026-06-24T19:36,05:41 AM,07:36 PM,34.25
2026-06-23,Bundi,0.6,37.4,29.0,2026-06-23T05:37,2026-06-23T19:21,05:37 AM,07:21 PM,33.2
2026-06-24,Bundi,0.1,37.5,28.0,2026-06-24T05:38,2026-06-24T19:21,05:38 AM,07:21 PM,32.75
2026-06-23,Chittaurgarh,0.3,36.0,27.0,2026-06-23T05:43,2026-06-23T19:24,05:43 AM,07:24 PM,31.5
2026-06-24,Chittaurgarh,8.2,35.9,23.6,2026-06-24T05:43,2026-06-24T19:24,05:43 AM,07:24 PM,29.75
2026-06-23,Churu,0.2,35.9,26.8,2026-06-23T05:34,2026-06-23T19:30,05:34 AM,07:30 PM,31.35
2026-06-24,Churu,3.7,37.4,22.8,2026-06-24T05:34,2026-06-24T19:30,05:34 AM,07:30 PM,30.1
2026-06-23,Dhaulpur,0.0,38.8,28.4,2026-06-23T05:26,2026-06-23T19:15,05:26 AM,07:15 PM,33.599999999999994
2026-06-24,Dhaulpur,0.3,38.0,28.4,2026-06-24T05:26,2026-06-24T19:15,05:26 AM,07:15 PM,33.2
2026-06-23,Ganganagar,0.2,38.6,27.6,2026-06-23T05:34,2026-06-23T19:38,05:34 AM,07:38 PM,33.1
2026-06-24,Ganganagar,0.2,39.9,27.4,2026-06-24T05:34,2026-06-24T19:38,05:34 AM,07:38 PM,33.65
2026-06-23,Hanumangarh,1.3,37.5,26.8,2026-06-23T05:33,2026-06-23T19:35,05:33 AM,07:35 PM,32.15
2026-06-24,Hanumangarh,0.6,38.2,26.9,2026-06-24T05:33,2026-06-24T19:36,05:33 AM,07:36 PM,32.55
2026-06-23,Jaipur,0.0,37.3,27.5,2026-06-23T05:33,2026-06-23T19:23,05:33 AM,07:23 PM,32.4
2026-06-24,Jaipur,0.1,36.6,26.7,2026-06-24T05:34,2026-06-24T19:23,05:34 AM,07:23 PM,31.65
2026-06-23,Jaisalmer,0.0,37.5,27.8,2026-06-23T05:53,2026-06-23T19:43,05:53 AM,07:43 PM,32.65
2026-06-24,Jaisalmer,0.0,38.5,27.2,2026-06-24T05:53,2026-06-24T19:43,05:53 AM,07:43 PM,32.85
2026-06-23,Jhalawar,2.5,35.4,28.4,2026-06-23T05:37,2026-06-23T19:17,05:37 AM,07:17 PM,31.9
2026-06-24,Jhalawar,0.9,36.6,26.8,2026-06-24T05:38,2026-06-24T19:17,05:38 AM,07:17 PM,31.700000000000003
2026-06-23,Jodhpur,0.0,37.9,30.0,2026-06-23T05:46,2026-06-23T19:33,05:46 AM,07:33 PM,33.95
2026-06-24,Jodhpur,0.5,37.6,30.4,2026-06-24T05:46,2026-06-24T19:33,05:46 AM,07:33 PM,34.0
2026-06-23,Kota,0.7,37.0,28.8,2026-06-23T05:37,2026-06-23T19:19,05:37 AM,07:19 PM,32.9
2026-06-24,Kota,0.0,37.3,27.9,2026-06-24T05:37,2026-06-24T19:19,05:37 AM,07:19 PM,32.599999999999994
2026-06-23,Nagaur,1.5,37.6,29.2,2026-06-23T05:41,2026-06-23T19:32,05:41 AM,07:32 PM,33.4
2026-06-24,Nagaur,1.0,38.2,29.5,2026-06-24T05:41,2026-06-24T19:32,05:41 AM,07:32 PM,33.85
2026-06-23,Pali,0.0,37.9,30.5,2026-06-23T05:46,2026-06-23T19:31,05:46 AM,07:31 PM,34.2
2026-06-24,Pali,0.2,37.8,30.2,2026-06-24T05:46,2026-06-24T19:31,05:46 AM,07:31 PM,34.0
2026-06-23,Sawai Madhopur,0.0,38.3,28.1,2026-06-23T05:33,2026-06-23T19:19,05:33 AM,07:19 PM,33.2
2026-06-24,Sawai Madhopur,1.1,36.5,28.3,2026-06-24T05:34,2026-06-24T19:20,05:34 AM,07:20 PM,32.4
2026-06-23,Sikar,0.6,34.5,26.8,2026-06-23T05:35,2026-06-23T19:28,05:35 AM,07:28 PM,30.65
2026-06-24,Sikar,1.3,35.9,24.2,2026-06-24T05:35,2026-06-24T19:28,05:35 AM,07:28 PM,30.049999999999997
2026-06-23,Sirohi,0.0,36.8,28.7,2026-06-23T05:50,2026-06-23T19:31,05:50 AM,07:31 PM,32.75
2026-06-24,Sirohi,0.0,37.2,28.6,2026-06-24T05:50,2026-06-24T19:31,05:50 AM,07:31 PM,32.900000000000006
2026-06-23,Udaipur,0.2,33.2,24.2,2026-06-23T05:47,2026-06-23T19:27,05:47 AM,07:27 PM,28.700000000000003
2026-06-24,Udaipur,0.0,33.7,23.8,2026-06-24T05:48,2026-06-24T19:27,05:48 AM,07:27 PM,28.75
