date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-07-24,Ajmer,5.1,31.0,24.7,2026-07-24T05:52,2026-07-24T19:23,05:52 AM,07:23 PM,27.85
2026-07-25,Ajmer,2.9,30.8,24.9,2026-07-25T05:53,2026-07-25T19:22,05:53 AM,07:22 PM,27.85
2026-07-24,Alwar,5.9,32.0,25.0,2026-07-24T05:42,2026-07-24T19:17,05:42 AM,07:17 PM,28.5
2026-07-25,Alwar,0.5,32.2,25.7,2026-07-25T05:43,2026-07-25T19:17,05:43 AM,07:17 PM,28.950000000000003
2026-07-24,Banswara,17.2,25.5,24.3,2026-07-24T05:58,2026-07-24T19:18,05:58 AM,07:18 PM,24.9
2026-07-25,Banswara,4.7,28.3,24.4,2026-07-25T05:58,2026-07-25T19:18,05:58 AM,07:18 PM,26.35
2026-07-24,Barmer,24.5,32.1,25.8,2026-07-24T06:06,2026-07-24T19:35,06:06 AM,07:35 PM,28.950000000000003
2026-07-25,Barmer,46.9,31.6,25.3,2026-07-25T06:07,2026-07-25T19:34,06:07 AM,07:34 PM,28.450000000000003
2026-07-24,Bhilwara,3.6,31.6,24.8,2026-07-24T05:54,2026-07-24T19:21,05:54 AM,07:21 PM,28.200000000000003
2026-07-25,Bhilwara,3.5,31.3,24.6,2026-07-25T05:55,2026-07-25T19:20,05:55 AM,07:20 PM,27.950000000000003
2026-07-24,Bikaner,7.4,34.7,27.3,2026-07-24T05:54,2026-07-24T19:31,05:54 AM,07:31 PM,31.0
2026-07-25,Bikaner,4.8,36.0,27.3,2026-07-25T05:55,2026-07-25T19:31,05:55 AM,07:31 PM,31.65
2026-07-24,Bundi,2.0,32.8,25.8,2026-07-24T05:50,2026-07-24T19:17,05:50 AM,07:17 PM,29.299999999999997
2026-07-25,Bundi,2.3,32.1,26.0,2026-07-25T05:50,2026-07-25T19:16,05:50 AM,07:16 PM,29.05
2026-07-24,Chittaurgarh,1.8,31.1,24.6,2026-07-24T05:55,2026-07-24T19:20,05:55 AM,07:20 PM,27.85
2026-07-25,Chittaurgarh,5.5,30.2,24.7,2026-07-25T05:55,2026-07-25T19:20,05:55 AM,07:20 PM,27.45
2026-07-24,Churu,7.1,32.5,25.9,2026-07-24T05:47,2026-07-24T19:25,05:47 AM,07:25 PM,29.2
2026-07-25,Churu,0.5,34.2,26.1,2026-07-25T05:48,2026-07-25T19:24,05:48 AM,07:24 PM,30.150000000000002
2026-07-24,Dhaulpur,3.0,33.9,26.2,2026-07-24T05:39,2026-07-24T19:10,05:39 AM,07:10 PM,30.049999999999997
2026-07-25,Dhaulpur,1.5,34.3,27.1,2026-07-25T05:39,2026-07-25T19:10,05:39 AM,07:10 PM,30.7
2026-07-24,Ganganagar,1.1,33.9,27.3,2026-07-24T05:48,2026-07-24T19:33,05:48 AM,07:33 PM,30.6
2026-07-25,Ganganagar,24.2,33.8,25.7,2026-07-25T05:49,2026-07-25T19:32,05:49 AM,07:32 PM,29.75
2026-07-24,Hanumangarh,3.6,32.7,27.3,2026-07-24T05:47,2026-07-24T19:30,05:47 AM,07:30 PM,30.0
2026-07-25,Hanumangarh,4.5,34.1,27.2,2026-07-25T05:48,2026-07-25T19:29,05:48 AM,07:29 PM,30.65
2026-07-24,Jaipur,3.7,31.5,25.0,2026-07-24T05:46,2026-07-24T19:19,05:46 AM,07:19 PM,28.25
2026-07-25,Jaipur,1.3,31.6,25.2,2026-07-25T05:47,2026-07-25T19:18,05:47 AM,07:18 PM,28.4
2026-07-24,Jaisalmer,1.3,33.8,27.7,2026-07-24T06:06,2026-07-24T19:38,06:06 AM,07:38 PM,30.75
2026-07-25,Jaisalmer,8.8,34.5,26.5,2026-07-25T06:07,2026-07-25T19:38,06:07 AM,07:38 PM,30.5
2026-07-24,Jhalawar,0.4,31.3,24.7,2026-07-24T05:50,2026-07-24T19:13,05:50 AM,07:13 PM,28.0
2026-07-25,Jhalawar,1.0,30.7,24.8,2026-07-25T05:50,2026-07-25T19:13,05:50 AM,07:13 PM,27.75
2026-07-24,Jodhpur,24.9,32.6,25.5,2026-07-24T05:59,2026-07-24T19:29,05:59 AM,07:29 PM,29.05
2026-07-25,Jodhpur,11.2,33.2,26.1,2026-07-25T05:59,2026-07-25T19:29,05:59 AM,07:29 PM,29.650000000000002
2026-07-24,Kota,0.6,33.0,25.9,2026-07-24T05:49,2026-07-24T19:15,05:49 AM,07:15 PM,29.45
2026-07-25,Kota,1.8,31.5,26.0,2026-07-25T05:50,2026-07-25T19:15,05:50 AM,07:15 PM,28.75
2026-07-24,Nagaur,14.6,33.0,26.5,2026-07-24T05:54,2026-07-24T19:28,05:54 AM,07:28 PM,29.75
2026-07-25,Nagaur,6.0,34.6,26.1,2026-07-25T05:55,2026-07-25T19:27,05:55 AM,07:27 PM,30.35
