date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-05-20,Ajmer,0.0,37.8,28.6,2026-05-20T05:42,2026-05-20T19:13,05:42 AM,07:13 PM,33.2
2026-05-21,Ajmer,0.0,38.3,28.5,2026-05-21T05:41,2026-05-21T19:14,05:41 AM,07:14 PM,33.4
2026-05-20,Alwar,0.0,41.7,30.5,2026-05-20T05:32,2026-05-20T19:07,05:32 AM,07:07 PM,36.1
2026-05-21,Alwar,0.0,41.7,30.3,2026-05-21T05:31,2026-05-21T19:08,05:31 AM,07:08 PM,36.0
2026-05-20,Banswara,0.0,40.2,27.4,2026-05-20T05:48,2026-05-20T19:09,05:48 AM,07:09 PM,33.8
2026-05-21,Banswara,0.0,39.9,27.6,2026-05-21T05:47,2026-05-21T19:09,05:47 AM,07:09 PM,33.75
2026-05-20,Barmer,0.0,41.8,27.2,2026-05-20T05:56,2026-05-20T19:25,05:56 AM,07:25 PM,34.5
2026-05-21,Barmer,0.0,41.2,26.5,2026-05-21T05:56,2026-05-21T19:26,05:56 AM,07:26 PM,33.85
2026-05-20,Bhilwara,0.0,39.5,28.5,2026-05-20T05:44,2026-05-20T19:11,05:44 AM,07:11 PM,34.0
2026-05-21,Bhilwara,0.0,39.2,28.9,2026-05-21T05:43,2026-05-21T19:12,05:43 AM,07:12 PM,34.05
2026-05-20,Bikaner,0.0,42.5,31.6,2026-05-20T05:44,2026-05-20T19:21,05:44 AM,07:21 PM,37.05
2026-05-21,Bikaner,0.0,41.7,31.0,2026-05-21T05:43,2026-05-21T19:22,05:43 AM,07:22 PM,36.35
2026-05-20,Bundi,0.0,41.5,30.0,2026-05-20T05:40,2026-05-20T19:07,05:40 AM,07:07 PM,35.75
2026-05-21,Bundi,0.0,41.7,29.9,2026-05-21T05:39,2026-05-21T19:08,05:39 AM,07:08 PM,35.8
2026-05-20,Chittaurgarh,0.0,39.7,28.1,2026-05-20T05:45,2026-05-20T19:11,05:45 AM,07:11 PM,33.900000000000006
2026-05-21,Chittaurgarh,0.0,39.4,28.5,2026-05-21T05:44,2026-05-21T19:11,05:44 AM,07:11 PM,33.95
2026-05-20,Churu,0.0,42.5,29.9,2026-05-20T05:37,2026-05-20T19:15,05:37 AM,07:15 PM,36.2
2026-05-21,Churu,0.0,42.0,29.9,2026-05-21T05:36,2026-05-21T19:16,05:36 AM,07:16 PM,35.95
2026-05-20,Dhaulpur,0.0,42.8,29.8,2026-05-20T05:28,2026-05-20T19:01,05:28 AM,07:01 PM,36.3
2026-05-21,Dhaulpur,0.0,42.7,30.5,2026-05-21T05:28,2026-05-21T19:01,05:28 AM,07:01 PM,36.6
2026-05-20,Ganganagar,0.0,43.1,27.5,2026-05-20T05:38,2026-05-20T19:23,05:38 AM,07:23 PM,35.3
2026-05-21,Ganganagar,0.0,42.5,29.4,2026-05-21T05:38,2026-05-21T19:24,05:38 AM,07:24 PM,35.95
2026-05-20,Hanumangarh,0.0,42.9,28.8,2026-05-20T05:37,2026-05-20T19:20,05:37 AM,07:20 PM,35.85
2026-05-21,Hanumangarh,0.0,42.3,30.2,2026-05-21T05:36,2026-05-21T19:21,05:36 AM,07:21 PM,36.25
2026-05-20,Jaipur,0.0,40.6,31.2,2026-05-20T05:36,2026-05-20T19:09,05:36 AM,07:09 PM,35.9
2026-05-21,Jaipur,0.0,40.8,31.1,2026-05-21T05:36,2026-05-21T19:10,05:36 AM,07:10 PM,35.95
2026-05-20,Jaisalmer,0.0,41.7,27.6,2026-05-20T05:56,2026-05-20T19:29,05:56 AM,07:29 PM,34.650000000000006
2026-05-21,Jaisalmer,0.0,40.0,26.8,2026-05-21T05:55,2026-05-21T19:29,05:55 AM,07:29 PM,33.4
2026-05-20,Jhalawar,0.0,42.0,31.4,2026-05-20T05:39,2026-05-20T19:04,05:39 AM,07:04 PM,36.7
2026-05-21,Jhalawar,0.0,41.5,30.4,2026-05-21T05:39,2026-05-21T19:04,05:39 AM,07:04 PM,35.95
2026-05-20,Jodhpur,0.0,40.0,29.6,2026-05-20T05:49,2026-05-20T19:19,05:49 AM,07:19 PM,34.8
2026-05-21,Jodhpur,0.0,40.6,29.0,2026-05-21T05:48,2026-05-21T19:20,05:48 AM,07:20 PM,34.8
2026-05-20,Kota,0.0,42.5,32.4,2026-05-20T05:39,2026-05-20T19:06,05:39 AM,07:06 PM,37.45
2026-05-21,Kota,0.0,42.2,32.0,2026-05-21T05:39,2026-05-21T19:06,05:39 AM,07:06 PM,37.1
2026-05-20,Nagaur,0.0,40.3,30.5,2026-05-20T05:44,2026-05-20T19:18,05:44 AM,07:18 PM,35.4
2026-05-21,Nagaur,0.0,40.8,29.2,2026-05-21T05:43,2026-05-21T19:19,05:43 AM,07:19 PM,35.0
2026-05-20,Pali,0.0,40.3,29.8,2026-05-20T05:48,2026-05-20T19:17,05:48 AM,07:17 PM,35.05
2026-05-21,Pali,0.0,40.7,29.0,2026-05-21T05:48,2026-05-21T19:18,05:48 AM,07:18 PM,34.85
2026-05-20,Sawai Madhopur,0.0,41.0,29.8,2026-05-20T05:36,2026-05-20T19:06,05:36 AM,07:06 PM,35.4
2026-05-21,Sawai Madhopur,0.0,41.5,30.4,2026-05-21T05:35,2026-05-21T19:06,05:35 AM,07:06 PM,35.95
2026-05-20,Sikar,0.0,40.0,29.0,2026-05-20T05:37,2026-05-20T19:13,05:37 AM,07:13 PM,34.5
2026-05-21,Sikar,0.0,39.7,30.0,2026-05-21T05:37,2026-05-21T19:14,05:37 AM,07:14 PM,34.85
2026-05-20,Sirohi,0.0,39.8,28.7,2026-05-20T05:52,2026-05-20T19:17,05:52 AM,07:17 PM,34.25
2026-05-21,Sirohi,0.0,39.7,27.2,2026-05-21T05:51,2026-05-21T19:18,05:51 AM,07:18 PM,33.45
2026-05-20,Udaipur,0.0,37.0,25.7,2026-05-20T05:49,2026-05-20T19:14,05:49 AM,07:14 PM,31.35
2026-05-21,Udaipur,0.0,37.3,25.2,2026-05-21T05:49,2026-05-21T19:14,05:49 AM,07:14 PM,31.25
