date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-08-25,Ajmer,0.7,32.3,25.1,2026-08-25T06:08,2026-08-25T18:58,06:08 AM,06:58 PM,28.7
2026-08-26,Ajmer,0.7,31.9,25.2,2026-08-26T06:08,2026-08-26T18:57,06:08 AM,06:57 PM,28.549999999999997
2026-08-25,Alwar,2.4,31.4,24.1,2026-08-25T05:59,2026-08-25T18:52,05:59 AM,06:52 PM,27.75
2026-08-26,Alwar,2.5,32.8,25.8,2026-08-26T05:59,2026-08-26T18:51,05:59 AM,06:51 PM,29.299999999999997
2026-08-25,Banswara,2.5,30.6,25.0,2026-08-25T06:11,2026-08-25T18:56,06:11 AM,06:56 PM,27.8
2026-08-26,Banswara,5.5,30.5,24.5,2026-08-26T06:12,2026-08-26T18:56,06:12 AM,06:56 PM,27.5
2026-08-25,Barmer,0.1,34.0,25.5,2026-08-25T06:21,2026-08-25T19:11,06:21 AM,07:11 PM,29.75
2026-08-26,Barmer,0.0,34.2,24.9,2026-08-26T06:22,2026-08-26T19:10,06:22 AM,07:10 PM,29.55
2026-08-25,Bhilwara,7.7,31.5,24.4,2026-08-25T06:09,2026-08-25T18:57,06:09 AM,06:57 PM,27.95
2026-08-26,Bhilwara,0.2,32.0,25.0,2026-08-26T06:09,2026-08-26T18:57,06:09 AM,06:57 PM,28.5
2026-08-25,Bikaner,0.0,38.9,28.7,2026-08-25T06:11,2026-08-25T19:05,06:11 AM,07:05 PM,33.8
2026-08-26,Bikaner,0.0,39.1,29.3,2026-08-26T06:12,2026-08-26T19:04,06:12 AM,07:04 PM,34.2
2026-08-25,Bundi,36.3,30.9,25.4,2026-08-25T06:05,2026-08-25T18:53,06:05 AM,06:53 PM,28.15
2026-08-26,Bundi,1.7,32.8,24.7,2026-08-26T06:05,2026-08-26T18:52,06:05 AM,06:52 PM,28.75
2026-08-25,Chittaurgarh,7.9,30.3,24.9,2026-08-25T06:09,2026-08-25T18:57,06:09 AM,06:57 PM,27.6
2026-08-26,Chittaurgarh,0.4,31.5,24.4,2026-08-26T06:10,2026-08-26T18:56,06:10 AM,06:56 PM,27.95
2026-08-25,Churu,0.4,35.6,28.0,2026-08-25T06:04,2026-08-25T18:59,06:04 AM,06:59 PM,31.8
2026-08-26,Churu,0.1,37.1,27.4,2026-08-26T06:05,2026-08-26T18:58,06:05 AM,06:58 PM,32.25
2026-08-25,Dhaulpur,5.9,31.4,25.4,2026-08-25T05:55,2026-08-25T18:46,05:55 AM,06:46 PM,28.4
2026-08-26,Dhaulpur,39.4,29.9,25.8,2026-08-26T05:55,2026-08-26T18:45,05:55 AM,06:45 PM,27.85
2026-08-25,Ganganagar,0.2,39.0,29.8,2026-08-25T06:07,2026-08-25T19:05,06:07 AM,07:05 PM,34.4
2026-08-26,Ganganagar,0.4,39.3,29.4,2026-08-26T06:08,2026-08-26T19:04,06:08 AM,07:04 PM,34.349999999999994
2026-08-25,Hanumangarh,0.0,36.4,29.2,2026-08-25T06:06,2026-08-25T19:03,06:06 AM,07:03 PM,32.8
2026-08-26,Hanumangarh,0.0,37.3,28.5,2026-08-26T06:06,2026-08-26T19:02,06:06 AM,07:02 PM,32.9
2026-08-25,Jaipur,10.1,32.8,23.8,2026-08-25T06:02,2026-08-25T18:54,06:02 AM,06:54 PM,28.299999999999997
2026-08-26,Jaipur,0.2,33.4,25.7,2026-08-26T06:03,2026-08-26T18:53,06:03 AM,06:53 PM,29.549999999999997
2026-08-25,Jaisalmer,0.0,34.5,25.7,2026-08-25T06:22,2026-08-25T19:14,06:22 AM,07:14 PM,30.1
2026-08-26,Jaisalmer,0.0,34.8,25.0,2026-08-26T06:22,2026-08-26T19:13,06:22 AM,07:13 PM,29.9
2026-08-25,Jhalawar,50.3,28.7,24.0,2026-08-25T06:03,2026-08-25T18:51,06:03 AM,06:51 PM,26.35
2026-08-26,Jhalawar,8.5,31.2,23.8,2026-08-26T06:04,2026-08-26T18:50,06:04 AM,06:50 PM,27.5
