date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-09-07,Ajmer,0.0,31.4,24.3,2026-09-07T06:13,2026-09-07T18:45,06:13 AM,06:45 PM,27.85
2026-09-08,Ajmer,0.0,31.0,23.4,2026-09-08T06:14,2026-09-08T18:44,06:14 AM,06:44 PM,27.2
2026-09-07,Alwar,0.2,33.2,24.0,2026-09-07T06:05,2026-09-07T18:38,06:05 AM,06:38 PM,28.6
2026-09-08,Alwar,0.0,33.1,24.9,2026-09-08T06:05,2026-09-08T18:36,06:05 AM,06:36 PM,29.0
2026-09-07,Banswara,0.7,30.3,24.2,2026-09-07T06:16,2026-09-07T18:44,06:16 AM,06:44 PM,27.25
2026-09-08,Banswara,0.7,30.5,24.5,2026-09-08T06:16,2026-09-08T18:43,06:16 AM,06:43 PM,27.5
2026-09-07,Barmer,0.0,34.1,25.2,2026-09-07T06:27,2026-09-07T18:58,06:27 AM,06:58 PM,29.65
2026-09-08,Barmer,0.0,33.7,24.3,2026-09-08T06:27,2026-09-08T18:56,06:27 AM,06:56 PM,29.0
2026-09-07,Bhilwara,1.0,31.7,24.2,2026-09-07T06:14,2026-09-07T18:44,06:14 AM,06:44 PM,27.95
2026-09-08,Bhilwara,0.0,31.5,23.0,2026-09-08T06:14,2026-09-08T18:43,06:14 AM,06:43 PM,27.25
2026-09-07,Bikaner,0.0,36.7,28.5,2026-09-07T06:18,2026-09-07T18:51,06:18 AM,06:51 PM,32.6
2026-09-08,Bikaner,0.0,36.8,27.6,2026-09-08T06:18,2026-09-08T18:50,06:18 AM,06:50 PM,32.2
2026-09-07,Bundi,0.0,32.8,25.1,2026-09-07T06:10,2026-09-07T18:40,06:10 AM,06:40 PM,28.95
2026-09-08,Bundi,0.0,31.9,24.4,2026-09-08T06:10,2026-09-08T18:39,06:10 AM,06:39 PM,28.15
2026-09-07,Chittaurgarh,1.0,31.2,23.5,2026-09-07T06:14,2026-09-07T18:44,06:14 AM,06:44 PM,27.35
2026-09-08,Chittaurgarh,0.0,30.7,22.8,2026-09-08T06:15,2026-09-08T18:43,06:15 AM,06:43 PM,26.75
2026-09-07,Churu,1.0,35.2,25.7,2026-09-07T06:11,2026-09-07T18:44,06:11 AM,06:44 PM,30.450000000000003
2026-09-08,Churu,0.1,35.2,26.3,2026-09-08T06:11,2026-09-08T18:43,06:11 AM,06:43 PM,30.75
2026-09-07,Dhaulpur,0.8,32.4,24.7,2026-09-07T06:00,2026-09-07T18:32,06:00 AM,06:32 PM,28.549999999999997
2026-09-08,Dhaulpur,0.9,33.0,25.2,2026-09-08T06:01,2026-09-08T18:31,06:01 AM,06:31 PM,29.1
2026-09-07,Ganganagar,0.0,36.4,27.4,2026-09-07T06:14,2026-09-07T18:50,06:14 AM,06:50 PM,31.9
2026-09-08,Ganganagar,0.0,37.4,27.5,2026-09-08T06:15,2026-09-08T18:49,06:15 AM,06:49 PM,32.45
2026-09-07,Hanumangarh,0.5,35.2,27.8,2026-09-07T06:12,2026-09-07T18:48,06:12 AM,06:48 PM,31.5
2026-09-08,Hanumangarh,0.0,35.8,27.5,2026-09-08T06:13,2026-09-08T18:46,06:13 AM,06:46 PM,31.65
2026-09-07,Jaipur,1.3,32.5,24.2,2026-09-07T06:08,2026-09-07T18:40,06:08 AM,06:40 PM,28.35
2026-09-08,Jaipur,0.0,32.0,25.2,2026-09-08T06:09,2026-09-08T18:39,06:09 AM,06:39 PM,28.6
2026-09-07,Jaisalmer,0.0,34.6,25.0,2026-09-07T06:28,2026-09-07T19:00,06:28 AM,07:00 PM,29.8
2026-09-08,Jaisalmer,0.0,34.1,24.3,2026-09-08T06:28,2026-09-08T18:59,06:28 AM,06:59 PM,29.200000000000003
2026-09-07,Jhalawar,0.6,31.6,24.5,2026-09-07T06:08,2026-09-07T18:38,06:08 AM,06:38 PM,28.05
2026-09-08,Jhalawar,0.4,31.6,24.3,2026-09-08T06:09,2026-09-08T18:37,06:09 AM,06:37 PM,27.950000000000003
2026-09-07,Jodhpur,0.0,34.9,26.8,2026-09-07T06:20,2026-09-07T18:51,06:20 AM,06:51 PM,30.85
2026-09-08,Jodhpur,0.0,34.1,26.1,2026-09-08T06:20,2026-09-08T18:50,06:20 AM,06:50 PM,30.1
2026-09-07,Kota,0.3,32.4,25.8,2026-09-07T06:09,2026-09-07T18:39,06:09 AM,06:39 PM,29.1
2026-09-08,Kota,0.0,31.8,25.0,2026-09-08T06:09,2026-09-08T18:38,06:09 AM,06:38 PM,28.4
2026-09-07,Nagaur,0.2,34.4,27.0,2026-09-07T06:16,2026-09-07T18:49,06:16 AM,06:49 PM,30.7
2026-09-08,Nagaur,0.0,33.6,25.7,2026-09-08T06:17,2026-09-08T18:48,06:17 AM,06:48 PM,29.65
2026-09-07,Pali,0.0,34.7,26.7,2026-09-07T06:19,2026-09-07T18:50,06:19 AM,06:50 PM,30.700000000000003
2026-09-08,Pali,0.0,33.6,26.0,2026-09-08T06:19,2026-09-08T18:49,06:19 AM,06:49 PM,29.8
2026-09-07,Sawai Madhopur,0.7,33.5,24.6,2026-09-07T06:07,2026-09-07T18:38,06:07 AM,06:38 PM,29.05
2026-09-08,Sawai Madhopur,0.0,33.3,25.2,2026-09-08T06:07,2026-09-08T18:37,06:07 AM,06:37 PM,29.25
2026-09-07,Sikar,1.0,33.4,24.9,2026-09-07T06:10,2026-09-07T18:43,06:10 AM,06:43 PM,29.15
2026-09-08,Sikar,0.0,33.0,24.8,2026-09-08T06:11,2026-09-08T18:42,06:11 AM,06:42 PM,28.9
2026-09-07,Sirohi,0.0,32.4,24.5,2026-09-07T06:21,2026-09-07T18:51,06:21 AM,06:51 PM,28.45
2026-09-08,Sirohi,0.0,32.0,24.2,2026-09-08T06:22,2026-09-08T18:50,06:22 AM,06:50 PM,28.1
2026-09-07,Udaipur,1.6,29.1,21.9,2026-09-07T06:18,2026-09-07T18:48,06:18 AM,06:48 PM,25.5
