date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-06-25,Ajmer,1.3,34.1,25.8,2026-06-25T05:40,2026-06-25T19:27,05:40 AM,07:27 PM,29.950000000000003
2026-06-26,Ajmer,0.1,35.4,27.4,2026-06-26T05:40,2026-06-26T19:28,05:40 AM,07:28 PM,31.4
2026-06-25,Alwar,0.0,37.2,27.8,2026-06-25T05:30,2026-06-25T19:22,05:30 AM,07:22 PM,32.5
2026-06-26,Alwar,0.6,37.2,28.3,2026-06-26T05:30,2026-06-26T19:22,05:30 AM,07:22 PM,32.75
2026-06-25,Banswara,0.3,36.2,27.2,2026-06-25T05:47,2026-06-25T19:22,05:47 AM,07:22 PM,31.700000000000003
2026-06-26,Banswara,0.3,37.0,27.7,2026-06-26T05:47,2026-06-26T19:22,05:47 AM,07:22 PM,32.35
2026-06-25,Barmer,0.0,37.8,28.5,2026-06-25T05:54,2026-06-25T19:39,05:54 AM,07:39 PM,33.15
2026-06-26,Barmer,0.0,38.2,28.9,2026-06-26T05:55,2026-06-26T19:39,05:55 AM,07:39 PM,33.55
2026-06-25,Bhilwara,0.6,35.3,26.5,2026-06-25T05:42,2026-06-25T19:25,05:42 AM,07:25 PM,30.9
2026-06-26,Bhilwara,0.1,36.0,26.9,2026-06-26T05:43,2026-06-26T19:25,05:43 AM,07:25 PM,31.45
2026-06-25,Bikaner,2.0,39.6,28.6,2026-06-25T05:41,2026-06-25T19:36,05:41 AM,07:36 PM,34.1
2026-06-26,Bikaner,0.6,39.8,28.4,2026-06-26T05:42,2026-06-26T19:36,05:42 AM,07:36 PM,34.099999999999994
2026-06-25,Bundi,0.8,36.5,28.2,2026-06-25T05:38,2026-06-25T19:21,05:38 AM,07:21 PM,32.35
2026-06-26,Bundi,0.2,37.7,28.1,2026-06-26T05:38,2026-06-26T19:21,05:38 AM,07:21 PM,32.900000000000006
2026-06-25,Chittaurgarh,2.0,35.2,25.8,2026-06-25T05:43,2026-06-25T19:24,05:43 AM,07:24 PM,30.5
2026-06-26,Chittaurgarh,2.3,36.2,27.1,2026-06-26T05:44,2026-06-26T19:24,05:44 AM,07:24 PM,31.650000000000002
2026-06-25,Churu,0.1,37.9,27.1,2026-06-25T05:34,2026-06-25T19:30,05:34 AM,07:30 PM,32.5
2026-06-26,Churu,0.1,37.6,27.6,2026-06-26T05:34,2026-06-26T19:30,05:34 AM,07:30 PM,32.6
2026-06-25,Dhaulpur,0.0,38.1,28.6,2026-06-25T05:26,2026-06-25T19:15,05:26 AM,07:15 PM,33.35
2026-06-26,Dhaulpur,0.0,38.6,29.0,2026-06-26T05:27,2026-06-26T19:15,05:27 AM,07:15 PM,33.8
2026-06-25,Ganganagar,0.2,37.1,28.8,2026-06-25T05:35,2026-06-25T19:39,05:35 AM,07:39 PM,32.95
2026-06-26,Ganganagar,0.2,38.8,29.1,2026-06-26T05:35,2026-06-26T19:39,05:35 AM,07:39 PM,33.95
2026-06-25,Hanumangarh,0.3,37.3,28.5,2026-06-25T05:34,2026-06-25T19:36,05:34 AM,07:36 PM,32.9
2026-06-26,Hanumangarh,1.5,38.1,29.4,2026-06-26T05:34,2026-06-26T19:36,05:34 AM,07:36 PM,33.75
2026-06-25,Jaipur,0.2,36.5,27.6,2026-06-25T05:34,2026-06-25T19:24,05:34 AM,07:24 PM,32.05
2026-06-26,Jaipur,0.8,38.0,27.9,2026-06-26T05:34,2026-06-26T19:24,05:34 AM,07:24 PM,32.95
2026-06-25,Jaisalmer,0.0,38.1,27.6,2026-06-25T05:54,2026-06-25T19:43,05:54 AM,07:43 PM,32.85
2026-06-26,Jaisalmer,5.3,39.9,28.1,2026-06-26T05:54,2026-06-26T19:43,05:54 AM,07:43 PM,34.0
2026-06-25,Jhalawar,3.3,36.5,23.6,2026-06-25T05:38,2026-06-25T19:17,05:38 AM,07:17 PM,30.05
2026-06-26,Jhalawar,4.0,37.3,27.5,2026-06-26T05:38,2026-06-26T19:17,05:38 AM,07:17 PM,32.4
2026-06-25,Jodhpur,2.7,37.2,26.1,2026-06-25T05:47,2026-06-25T19:34,05:47 AM,07:34 PM,31.650000000000002
2026-06-26,Jodhpur,0.0,38.9,29.6,2026-06-26T05:47,2026-06-26T19:34,05:47 AM,07:34 PM,34.25
2026-06-25,Kota,1.6,37.1,28.3,2026-06-25T05:37,2026-06-25T19:20,05:37 AM,07:20 PM,32.7
2026-06-26,Kota,0.2,37.9,28.5,2026-06-26T05:38,2026-06-26T19:20,05:38 AM,07:20 PM,33.2
2026-06-25,Nagaur,3.4,37.3,25.3,2026-06-25T05:42,2026-06-25T19:33,05:42 AM,07:33 PM,31.299999999999997
2026-06-26,Nagaur,0.0,38.6,27.4,2026-06-26T05:42,2026-06-26T19:33,05:42 AM,07:33 PM,33.0
2026-06-25,Pali,0.0,37.1,29.4,2026-06-25T05:47,2026-06-25T19:31,05:47 AM,07:31 PM,33.25
2026-06-26,Pali,0.1,38.2,30.4,2026-06-26T05:47,2026-06-26T19:31,05:47 AM,07:31 PM,34.3
2026-06-25,Sawai Madhopur,0.1,37.2,28.0,2026-06-25T05:34,2026-06-25T19:20,05:34 AM,07:20 PM,32.6
2026-06-26,Sawai Madhopur,0.9,37.9,26.7,2026-06-26T05:34,2026-06-26T19:20,05:34 AM,07:20 PM,32.3
2026-06-25,Sikar,0.6,35.4,26.8,2026-06-25T05:35,2026-06-25T19:28,05:35 AM,07:28 PM,31.1
2026-06-26,Sikar,0.5,35.8,26.4,2026-06-26T05:35,2026-06-26T19:28,05:35 AM,07:28 PM,31.099999999999998
2026-06-25,Sirohi,0.9,35.3,28.7,2026-06-25T05:50,2026-06-25T19:31,05:50 AM,07:31 PM,32.0
2026-06-26,Sirohi,0.9,36.4,28.8,2026-06-26T05:51,2026-06-26T19:31,05:51 AM,07:31 PM,32.6
2026-06-25,Udaipur,1.8,33.3,25.2,2026-06-25T05:48,2026-06-25T19:27,05:48 AM,07:27 PM,29.25
2026-06-26,Udaipur,0.3,33.1,25.3,2026-06-26T05:48,2026-06-26T19:27,05:48 AM,07:27 PM,29.200000000000003
