date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-05-14,Ajmer,1.5,38.7,26.6,2026-05-14T05:45,2026-05-14T19:10,05:45 AM,07:10 PM,32.650000000000006
2026-05-15,Ajmer,0.0,38.5,28.1,2026-05-15T05:44,2026-05-15T19:11,05:44 AM,07:11 PM,33.3
2026-05-14,Alwar,0.7,39.5,25.9,2026-05-14T05:35,2026-05-14T19:04,05:35 AM,07:04 PM,32.7
2026-05-15,Alwar,3.3,39.7,25.5,2026-05-15T05:34,2026-05-15T19:05,05:34 AM,07:05 PM,32.6
2026-05-14,Banswara,0.0,39.5,27.9,2026-05-14T05:50,2026-05-14T19:06,05:50 AM,07:06 PM,33.7
2026-05-15,Banswara,0.0,40.0,27.7,2026-05-15T05:50,2026-05-15T19:06,05:50 AM,07:06 PM,33.85
2026-05-14,Barmer,0.0,43.2,30.0,2026-05-14T05:59,2026-05-14T19:22,05:59 AM,07:22 PM,36.6
2026-05-15,Barmer,0.0,39.4,26.1,2026-05-15T05:58,2026-05-15T19:22,05:58 AM,07:22 PM,32.75
2026-05-14,Bhilwara,0.0,40.4,29.0,2026-05-14T05:47,2026-05-14T19:08,05:47 AM,07:08 PM,34.7
2026-05-15,Bhilwara,0.0,40.8,29.2,2026-05-15T05:46,2026-05-15T19:09,05:46 AM,07:09 PM,35.0
2026-05-14,Bikaner,0.0,42.5,27.8,2026-05-14T05:47,2026-05-14T19:18,05:47 AM,07:18 PM,35.15
2026-05-15,Bikaner,0.0,41.7,27.8,2026-05-15T05:46,2026-05-15T19:19,05:46 AM,07:19 PM,34.75
2026-05-14,Bundi,0.0,41.2,28.3,2026-05-14T05:42,2026-05-14T19:04,05:42 AM,07:04 PM,34.75
2026-05-15,Bundi,0.0,41.8,29.5,2026-05-15T05:42,2026-05-15T19:05,05:42 AM,07:05 PM,35.65
2026-05-14,Chittaurgarh,0.0,40.0,28.0,2026-05-14T05:47,2026-05-14T19:07,05:47 AM,07:07 PM,34.0
2026-05-15,Chittaurgarh,0.0,40.0,27.7,2026-05-15T05:47,2026-05-15T19:08,05:47 AM,07:08 PM,33.85
2026-05-14,Churu,0.1,41.5,27.0,2026-05-14T05:40,2026-05-14T19:12,05:40 AM,07:12 PM,34.25
2026-05-15,Churu,0.7,40.6,25.6,2026-05-15T05:39,2026-05-15T19:12,05:39 AM,07:12 PM,33.1
2026-05-14,Dhaulpur,0.0,40.8,27.2,2026-05-14T05:31,2026-05-14T18:57,05:31 AM,06:57 PM,34.0
2026-05-15,Dhaulpur,0.2,41.9,27.3,2026-05-15T05:31,2026-05-15T18:58,05:31 AM,06:58 PM,34.6
2026-05-14,Ganganagar,0.1,40.8,26.1,2026-05-14T05:41,2026-05-14T19:19,05:41 AM,07:19 PM,33.45
2026-05-15,Ganganagar,7.8,39.9,23.5,2026-05-15T05:41,2026-05-15T19:20,05:41 AM,07:20 PM,31.7
2026-05-14,Hanumangarh,0.0,40.9,26.0,2026-05-14T05:40,2026-05-14T19:17,05:40 AM,07:17 PM,33.45
2026-05-15,Hanumangarh,1.2,39.7,25.6,2026-05-15T05:39,2026-05-15T19:17,05:39 AM,07:17 PM,32.650000000000006
2026-05-14,Jaipur,0.2,40.0,27.6,2026-05-14T05:39,2026-05-14T19:06,05:39 AM,07:06 PM,33.8
2026-05-15,Jaipur,0.1,41.0,28.8,2026-05-15T05:39,2026-05-15T19:07,05:39 AM,07:07 PM,34.9
2026-05-14,Jaisalmer,0.0,42.7,30.4,2026-05-14T05:59,2026-05-14T19:26,05:59 AM,07:26 PM,36.55
2026-05-15,Jaisalmer,0.0,38.8,26.8,2026-05-15T05:58,2026-05-15T19:26,05:58 AM,07:26 PM,32.8
2026-05-14,Jhalawar,0.0,42.7,29.9,2026-05-14T05:42,2026-05-14T19:01,05:42 AM,07:01 PM,36.3
2026-05-15,Jhalawar,0.0,42.1,30.3,2026-05-15T05:41,2026-05-15T19:01,05:41 AM,07:01 PM,36.2
2026-05-14,Jodhpur,0.0,42.4,30.7,2026-05-14T05:52,2026-05-14T19:16,05:52 AM,07:16 PM,36.55
2026-05-15,Jodhpur,0.0,39.5,29.8,2026-05-15T05:51,2026-05-15T19:17,05:51 AM,07:17 PM,34.65
2026-05-14,Kota,0.0,42.8,30.9,2026-05-14T05:42,2026-05-14T19:03,05:42 AM,07:03 PM,36.849999999999994
2026-05-15,Kota,0.0,42.4,31.3,2026-05-15T05:41,2026-05-15T19:03,05:41 AM,07:03 PM,36.85
2026-05-14,Nagaur,0.9,41.2,28.1,2026-05-14T05:47,2026-05-14T19:15,05:47 AM,07:15 PM,34.650000000000006
2026-05-15,Nagaur,0.0,40.7,28.0,2026-05-15T05:46,2026-05-15T19:15,05:46 AM,07:15 PM,34.35
2026-05-14,Pali,0.0,42.0,30.5,2026-05-14T05:51,2026-05-14T19:14,05:51 AM,07:14 PM,36.25
2026-05-15,Pali,0.0,39.8,29.5,2026-05-15T05:51,2026-05-15T19:15,05:51 AM,07:15 PM,34.65
2026-05-14,Sawai Madhopur,0.0,41.0,27.8,2026-05-14T05:39,2026-05-14T19:03,05:39 AM,07:03 PM,34.4
2026-05-15,Sawai Madhopur,0.0,40.8,29.1,2026-05-15T05:38,2026-05-15T19:03,05:38 AM,07:03 PM,34.95
2026-05-14,Sikar,1.2,40.0,26.5,2026-05-14T05:41,2026-05-14T19:10,05:41 AM,07:10 PM,33.25
2026-05-15,Sikar,0.2,39.1,26.4,2026-05-15T05:40,2026-05-15T19:10,05:40 AM,07:10 PM,32.75
2026-05-14,Sirohi,0.0,40.8,30.4,2026-05-14T05:54,2026-05-14T19:14,05:54 AM,07:14 PM,35.599999999999994
2026-05-15,Sirohi,0.0,38.7,27.9,2026-05-15T05:54,2026-05-15T19:15,05:54 AM,07:15 PM,33.3
2026-05-14,Udaipur,0.0,38.3,25.9,2026-05-14T05:52,2026-05-14T19:11,05:52 AM,07:11 PM,32.099999999999994
2026-05-15,Udaipur,0.0,37.3,26.2,2026-05-15T05:51,2026-05-15T19:11,05:51 AM,07:11 PM,31.75
