date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-05-29,Ajmer,0.1,37.8,27.9,2026-05-29T05:39,2026-05-29T19:18,05:39 AM,07:18 PM,32.849999999999994
2026-05-30,Ajmer,6.0,36.2,22.8,2026-05-30T05:39,2026-05-30T19:18,05:39 AM,07:18 PM,29.5
2026-05-29,Alwar,5.2,37.0,24.3,2026-05-29T05:29,2026-05-29T19:12,05:29 AM,07:12 PM,30.65
2026-05-30,Alwar,6.3,35.7,22.4,2026-05-30T05:28,2026-05-30T19:13,05:28 AM,07:13 PM,29.05
2026-05-29,Banswara,0.0,38.8,28.0,2026-05-29T05:45,2026-05-29T19:13,05:45 AM,07:13 PM,33.4
2026-05-30,Banswara,5.4,37.1,22.7,2026-05-30T05:45,2026-05-30T19:13,05:45 AM,07:13 PM,29.9
2026-05-29,Barmer,0.0,42.6,27.4,2026-05-29T05:53,2026-05-29T19:30,05:53 AM,07:30 PM,35.0
2026-05-30,Barmer,0.7,40.2,26.4,2026-05-30T05:53,2026-05-30T19:30,05:53 AM,07:30 PM,33.3
2026-05-29,Bhilwara,0.4,38.7,29.8,2026-05-29T05:41,2026-05-29T19:16,05:41 AM,07:16 PM,34.25
2026-05-30,Bhilwara,2.2,35.1,24.1,2026-05-30T05:41,2026-05-30T19:16,05:41 AM,07:16 PM,29.6
2026-05-29,Bikaner,0.0,42.5,32.5,2026-05-29T05:41,2026-05-29T19:26,05:41 AM,07:26 PM,37.5
2026-05-30,Bikaner,0.2,39.7,29.0,2026-05-30T05:40,2026-05-30T19:27,05:40 AM,07:27 PM,34.35
2026-05-29,Bundi,0.2,42.3,26.6,2026-05-29T05:37,2026-05-29T19:12,05:37 AM,07:12 PM,34.45
2026-05-30,Bundi,1.6,37.2,24.8,2026-05-30T05:37,2026-05-30T19:12,05:37 AM,07:12 PM,31.0
2026-05-29,Chittaurgarh,0.0,37.7,28.7,2026-05-29T05:42,2026-05-29T19:15,05:42 AM,07:15 PM,33.2
2026-05-30,Chittaurgarh,7.1,34.1,23.0,2026-05-30T05:42,2026-05-30T19:15,05:42 AM,07:15 PM,28.55
2026-05-29,Churu,0.0,41.2,27.9,2026-05-29T05:33,2026-05-29T19:20,05:33 AM,07:20 PM,34.55
2026-05-30,Churu,3.9,38.2,25.3,2026-05-30T05:33,2026-05-30T19:21,05:33 AM,07:21 PM,31.75
2026-05-29,Dhaulpur,1.9,36.5,25.1,2026-05-29T05:25,2026-05-29T19:05,05:25 AM,07:05 PM,30.8
2026-05-30,Dhaulpur,5.8,36.5,22.3,2026-05-30T05:25,2026-05-30T19:06,05:25 AM,07:06 PM,29.4
2026-05-29,Ganganagar,0.0,41.2,28.8,2026-05-29T05:34,2026-05-29T19:28,05:34 AM,07:28 PM,35.0
2026-05-30,Ganganagar,0.4,37.5,28.0,2026-05-30T05:34,2026-05-30T19:29,05:34 AM,07:29 PM,32.75
2026-05-29,Hanumangarh,0.0,40.8,28.4,2026-05-29T05:33,2026-05-29T19:26,05:33 AM,07:26 PM,34.599999999999994
2026-05-30,Hanumangarh,3.1,38.1,26.3,2026-05-30T05:33,2026-05-30T19:26,05:33 AM,07:26 PM,32.2
2026-05-29,Jaipur,0.9,39.5,26.4,2026-05-29T05:33,2026-05-29T19:14,05:33 AM,07:14 PM,32.95
2026-05-30,Jaipur,10.4,37.2,23.8,2026-05-30T05:33,2026-05-30T19:15,05:33 AM,07:15 PM,30.5
2026-05-29,Jaisalmer,0.0,43.3,28.3,2026-05-29T05:53,2026-05-29T19:34,05:53 AM,07:34 PM,35.8
