date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-08-23,Ajmer,0.0,31.3,24.4,2026-08-23T06:07,2026-08-23T19:00,06:07 AM,07:00 PM,27.85
2026-08-24,Ajmer,0.0,32.7,23.9,2026-08-24T06:07,2026-08-24T18:59,06:07 AM,06:59 PM,28.3
2026-08-23,Alwar,0.3,33.1,25.8,2026-08-23T05:58,2026-08-23T18:54,05:58 AM,06:54 PM,29.450000000000003
2026-08-24,Alwar,4.1,33.6,25.3,2026-08-24T05:58,2026-08-24T18:53,05:58 AM,06:53 PM,29.450000000000003
2026-08-23,Banswara,4.8,30.5,24.4,2026-08-23T06:10,2026-08-23T18:58,06:10 AM,06:58 PM,27.45
2026-08-24,Banswara,1.5,31.0,24.7,2026-08-24T06:11,2026-08-24T18:57,06:11 AM,06:57 PM,27.85
2026-08-23,Barmer,0.0,31.4,24.2,2026-08-23T06:21,2026-08-23T19:13,06:21 AM,07:13 PM,27.799999999999997
2026-08-24,Barmer,0.2,33.0,24.7,2026-08-24T06:21,2026-08-24T19:12,06:21 AM,07:12 PM,28.85
2026-08-23,Bhilwara,0.0,31.2,23.9,2026-08-23T06:08,2026-08-23T18:59,06:08 AM,06:59 PM,27.549999999999997
2026-08-24,Bhilwara,0.6,32.1,24.9,2026-08-24T06:08,2026-08-24T18:58,06:08 AM,06:58 PM,28.5
2026-08-23,Bikaner,0.0,36.5,27.1,2026-08-23T06:10,2026-08-23T19:07,06:10 AM,07:07 PM,31.8
2026-08-24,Bikaner,0.0,38.0,27.2,2026-08-24T06:11,2026-08-24T19:06,06:11 AM,07:06 PM,32.6
2026-08-23,Bundi,0.8,32.1,25.7,2026-08-23T06:04,2026-08-23T18:55,06:04 AM,06:55 PM,28.9
2026-08-24,Bundi,0.8,32.5,25.9,2026-08-24T06:04,2026-08-24T18:54,06:04 AM,06:54 PM,29.2
2026-08-23,Chittaurgarh,0.2,30.6,23.6,2026-08-23T06:08,2026-08-23T18:59,06:08 AM,06:59 PM,27.1
2026-08-24,Chittaurgarh,1.3,31.5,23.8,2026-08-24T06:09,2026-08-24T18:58,06:09 AM,06:58 PM,27.65
2026-08-23,Churu,0.0,35.3,27.3,2026-08-23T06:03,2026-08-23T19:01,06:03 AM,07:01 PM,31.299999999999997
2026-08-24,Churu,0.0,37.0,27.5,2026-08-24T06:04,2026-08-24T19:00,06:04 AM,07:00 PM,32.25
