date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-06-28,Ajmer,0.0,36.7,29.1,2026-06-28T05:41,2026-06-28T19:28,05:41 AM,07:28 PM,32.900000000000006
2026-06-29,Ajmer,0.0,36.1,28.8,2026-06-29T05:41,2026-06-29T19:28,05:41 AM,07:28 PM,32.45
2026-06-28,Alwar,0.1,39.0,29.4,2026-06-28T05:30,2026-06-28T19:22,05:30 AM,07:22 PM,34.2
2026-06-29,Alwar,0.0,38.9,30.3,2026-06-29T05:31,2026-06-29T19:22,05:31 AM,07:22 PM,34.6
2026-06-28,Banswara,0.1,36.9,28.0,2026-06-28T05:48,2026-06-28T19:22,05:48 AM,07:22 PM,32.45
2026-06-29,Banswara,0.1,35.9,28.0,2026-06-29T05:48,2026-06-29T19:22,05:48 AM,07:22 PM,31.95
2026-06-28,Barmer,0.0,39.3,29.3,2026-06-28T05:55,2026-06-28T19:39,05:55 AM,07:39 PM,34.3
2026-06-29,Barmer,0.0,38.7,27.3,2026-06-29T05:56,2026-06-29T19:39,05:56 AM,07:39 PM,33.0
2026-06-28,Bhilwara,1.5,36.4,25.9,2026-06-28T05:43,2026-06-28T19:25,05:43 AM,07:25 PM,31.15
2026-06-29,Bhilwara,0.0,36.1,27.4,2026-06-29T05:44,2026-06-29T19:26,05:44 AM,07:26 PM,31.75
2026-06-28,Bikaner,0.0,41.9,33.0,2026-06-28T05:42,2026-06-28T19:37,05:42 AM,07:37 PM,37.45
2026-06-29,Bikaner,0.0,41.6,31.8,2026-06-29T05:43,2026-06-29T19:37,05:43 AM,07:37 PM,36.7
2026-06-28,Bundi,6.0,38.8,25.2,2026-06-28T05:39,2026-06-28T19:21,05:39 AM,07:21 PM,32.0
2026-06-29,Bundi,0.3,38.2,29.5,2026-06-29T05:39,2026-06-29T19:21,05:39 AM,07:21 PM,33.85
2026-06-28,Chittaurgarh,3.0,36.8,25.0,2026-06-28T05:44,2026-06-28T19:25,05:44 AM,07:25 PM,30.9
2026-06-29,Chittaurgarh,0.0,35.5,27.4,2026-06-29T05:44,2026-06-29T19:25,05:44 AM,07:25 PM,31.45
2026-06-28,Churu,0.6,40.7,30.4,2026-06-28T05:35,2026-06-28T19:31,05:35 AM,07:31 PM,35.55
2026-06-29,Churu,0.0,39.7,30.1,2026-06-29T05:35,2026-06-29T19:31,05:35 AM,07:31 PM,34.900000000000006
2026-06-28,Dhaulpur,1.4,39.4,29.8,2026-06-28T05:27,2026-06-28T19:15,05:27 AM,07:15 PM,34.6
2026-06-29,Dhaulpur,0.0,39.9,30.6,2026-06-29T05:28,2026-06-29T19:15,05:28 AM,07:15 PM,35.25
2026-06-28,Ganganagar,0.0,42.0,31.8,2026-06-28T05:36,2026-06-28T19:39,05:36 AM,07:39 PM,36.9
