date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-06-08,Ajmer,0.1,37.5,27.3,2026-06-08T05:37,2026-06-08T19:23,05:37 AM,07:23 PM,32.4
2026-06-09,Ajmer,0.0,37.2,28.2,2026-06-09T05:37,2026-06-09T19:23,05:37 AM,07:23 PM,32.7
2026-06-08,Alwar,0.0,40.3,28.2,2026-06-08T05:27,2026-06-08T19:17,05:27 AM,07:17 PM,34.25
2026-06-09,Alwar,0.0,41.6,28.9,2026-06-09T05:27,2026-06-09T19:18,05:27 AM,07:18 PM,35.25
2026-06-08,Banswara,0.0,37.6,28.2,2026-06-08T05:44,2026-06-08T19:17,05:44 AM,07:17 PM,32.9
2026-06-09,Banswara,0.0,38.3,28.5,2026-06-09T05:44,2026-06-09T19:18,05:44 AM,07:18 PM,33.4
2026-06-08,Barmer,0.0,40.5,28.2,2026-06-08T05:52,2026-06-08T19:34,05:52 AM,07:34 PM,34.35
2026-06-09,Barmer,0.0,39.8,27.2,2026-06-09T05:52,2026-06-09T19:35,05:52 AM,07:35 PM,33.5
2026-06-08,Bhilwara,0.0,38.7,28.1,2026-06-08T05:40,2026-06-08T19:20,05:40 AM,07:20 PM,33.400000000000006
2026-06-09,Bhilwara,0.0,38.8,28.0,2026-06-09T05:40,2026-06-09T19:21,05:40 AM,07:21 PM,33.4
2026-06-08,Bikaner,0.0,43.4,31.0,2026-06-08T05:39,2026-06-08T19:31,05:39 AM,07:31 PM,37.2
2026-06-09,Bikaner,0.0,43.8,32.3,2026-06-09T05:39,2026-06-09T19:32,05:39 AM,07:32 PM,38.05
2026-06-08,Bundi,0.0,40.4,29.8,2026-06-08T05:36,2026-06-08T19:16,05:36 AM,07:16 PM,35.1
2026-06-09,Bundi,0.0,41.0,30.3,2026-06-09T05:36,2026-06-09T19:17,05:36 AM,07:17 PM,35.65
2026-06-08,Chittaurgarh,0.1,37.8,28.0,2026-06-08T05:41,2026-06-08T19:19,05:41 AM,07:19 PM,32.9
