date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-06-15,Ajmer,0.0,35.3,26.3,2026-06-15T05:38,2026-06-15T19:25,05:38 AM,07:25 PM,30.799999999999997
2026-06-16,Ajmer,0.5,35.1,27.5,2026-06-16T05:38,2026-06-16T19:25,05:38 AM,07:25 PM,31.3
2026-06-15,Alwar,0.6,37.6,27.0,2026-06-15T05:27,2026-06-15T19:20,05:27 AM,07:20 PM,32.3
2026-06-16,Alwar,0.0,38.0,26.7,2026-06-16T05:28,2026-06-16T19:20,05:28 AM,07:20 PM,32.35
2026-06-15,Banswara,11.5,36.2,23.8,2026-06-15T05:45,2026-06-15T19:20,05:45 AM,07:20 PM,30.0
2026-06-16,Banswara,0.2,36.3,27.2,2026-06-16T05:45,2026-06-16T19:20,05:45 AM,07:20 PM,31.75
2026-06-15,Barmer,0.0,38.6,27.9,2026-06-15T05:52,2026-06-15T19:37,05:52 AM,07:37 PM,33.25
2026-06-16,Barmer,0.0,37.8,27.4,2026-06-16T05:52,2026-06-16T19:37,05:52 AM,07:37 PM,32.599999999999994
2026-06-15,Bhilwara,0.8,36.9,25.5,2026-06-15T05:40,2026-06-15T19:23,05:40 AM,07:23 PM,31.2
2026-06-16,Bhilwara,1.0,37.4,27.4,2026-06-16T05:40,2026-06-16T19:23,05:40 AM,07:23 PM,32.4
2026-06-15,Bikaner,0.1,39.4,29.9,2026-06-15T05:39,2026-06-15T19:34,05:39 AM,07:34 PM,34.65
2026-06-16,Bikaner,3.1,39.2,30.4,2026-06-16T05:39,2026-06-16T19:34,05:39 AM,07:34 PM,34.8
2026-06-15,Bundi,0.0,38.5,27.5,2026-06-15T05:36,2026-06-15T19:19,05:36 AM,07:19 PM,33.0
2026-06-16,Bundi,2.8,38.9,27.0,2026-06-16T05:36,2026-06-16T19:19,05:36 AM,07:19 PM,32.95
2026-06-15,Chittaurgarh,0.0,35.6,25.3,2026-06-15T05:41,2026-06-15T19:22,05:41 AM,07:22 PM,30.450000000000003
2026-06-16,Chittaurgarh,1.4,35.8,27.0,2026-06-16T05:41,2026-06-16T19:22,05:41 AM,07:22 PM,31.4
2026-06-15,Churu,0.3,37.6,27.8,2026-06-15T05:32,2026-06-15T19:28,05:32 AM,07:28 PM,32.7
2026-06-16,Churu,4.8,37.1,24.9,2026-06-16T05:32,2026-06-16T19:28,05:32 AM,07:28 PM,31.0
2026-06-15,Dhaulpur,0.0,38.5,28.0,2026-06-15T05:24,2026-06-15T19:13,05:24 AM,07:13 PM,33.25
2026-06-16,Dhaulpur,0.0,38.9,27.3,2026-06-16T05:24,2026-06-16T19:13,05:24 AM,07:13 PM,33.1
2026-06-15,Ganganagar,2.2,36.9,27.6,2026-06-15T05:33,2026-06-15T19:36,05:33 AM,07:36 PM,32.25
2026-06-16,Ganganagar,0.2,39.4,29.0,2026-06-16T05:33,2026-06-16T19:36,05:33 AM,07:36 PM,34.2
2026-06-15,Hanumangarh,0.0,36.5,29.4,2026-06-15T05:32,2026-06-15T19:33,05:32 AM,07:33 PM,32.95
2026-06-16,Hanumangarh,0.3,39.1,29.1,2026-06-16T05:32,2026-06-16T19:34,05:32 AM,07:34 PM,34.1
2026-06-15,Jaipur,0.0,35.5,25.6,2026-06-15T05:32,2026-06-15T19:21,05:32 AM,07:21 PM,30.55
2026-06-16,Jaipur,0.2,36.1,25.8,2026-06-16T05:32,2026-06-16T19:22,05:32 AM,07:22 PM,30.950000000000003
2026-06-15,Jaisalmer,0.0,39.2,27.5,2026-06-15T05:51,2026-06-15T19:41,05:51 AM,07:41 PM,33.35
2026-06-16,Jaisalmer,0.3,39.0,28.3,2026-06-16T05:52,2026-06-16T19:41,05:52 AM,07:41 PM,33.65
2026-06-15,Jhalawar,1.9,36.5,27.1,2026-06-15T05:36,2026-06-15T19:15,05:36 AM,07:15 PM,31.8
2026-06-16,Jhalawar,0.7,38.1,25.7,2026-06-16T05:36,2026-06-16T19:15,05:36 AM,07:15 PM,31.9
2026-06-15,Jodhpur,0.2,37.3,26.6,2026-06-15T05:45,2026-06-15T19:31,05:45 AM,07:31 PM,31.95
2026-06-16,Jodhpur,0.0,38.5,29.6,2026-06-16T05:45,2026-06-16T19:31,05:45 AM,07:31 PM,34.05
2026-06-15,Kota,0.1,37.5,27.8,2026-06-15T05:35,2026-06-15T19:17,05:35 AM,07:17 PM,32.65
2026-06-16,Kota,2.3,38.0,28.0,2026-06-16T05:36,2026-06-16T19:17,05:36 AM,07:17 PM,33.0
2026-06-15,Nagaur,0.0,37.7,28.1,2026-06-15T05:40,2026-06-15T19:30,05:40 AM,07:30 PM,32.900000000000006
2026-06-16,Nagaur,0.8,37.9,29.8,2026-06-16T05:40,2026-06-16T19:30,05:40 AM,07:30 PM,33.85
2026-06-15,Pali,5.6,38.1,25.4,2026-06-15T05:44,2026-06-15T19:29,05:44 AM,07:29 PM,31.75
2026-06-16,Pali,0.0,38.2,29.4,2026-06-16T05:45,2026-06-16T19:29,05:45 AM,07:29 PM,33.8
2026-06-15,Sawai Madhopur,0.1,38.2,27.2,2026-06-15T05:32,2026-06-15T19:17,05:32 AM,07:17 PM,32.7
2026-06-16,Sawai Madhopur,0.2,38.7,27.5,2026-06-16T05:32,2026-06-16T19:18,05:32 AM,07:18 PM,33.1
2026-06-15,Sikar,0.2,35.5,26.9,2026-06-15T05:33,2026-06-15T19:25,05:33 AM,07:25 PM,31.2
2026-06-16,Sikar,0.9,35.0,26.0,2026-06-16T05:33,2026-06-16T19:26,05:33 AM,07:26 PM,30.5
2026-06-15,Sirohi,1.7,36.2,22.2,2026-06-15T05:48,2026-06-15T19:29,05:48 AM,07:29 PM,29.200000000000003
2026-06-16,Sirohi,1.8,37.4,27.8,2026-06-16T05:48,2026-06-16T19:29,05:48 AM,07:29 PM,32.6
2026-06-15,Udaipur,3.0,32.9,20.8,2026-06-15T05:46,2026-06-15T19:25,05:46 AM,07:25 PM,26.85
2026-06-16,Udaipur,1.5,34.0,24.4,2026-06-16T05:46,2026-06-16T19:25,05:46 AM,07:25 PM,29.2
