date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-09-18,Ajmer,0.7,31.1,21.6,2026-09-18T06:18,2026-09-18T18:32,06:18 AM,06:32 PM,26.35
2026-09-19,Ajmer,0.1,32.6,22.9,2026-09-19T06:18,2026-09-19T18:31,06:18 AM,06:31 PM,27.75
2026-09-18,Alwar,0.0,32.2,21.3,2026-09-18T06:10,2026-09-18T18:25,06:10 AM,06:25 PM,26.75
2026-09-19,Alwar,0.0,32.2,22.8,2026-09-19T06:10,2026-09-19T18:23,06:10 AM,06:23 PM,27.5
2026-09-18,Banswara,39.4,27.2,22.8,2026-09-18T06:19,2026-09-18T18:32,06:19 AM,06:32 PM,25.0
2026-09-19,Banswara,0.6,31.2,23.7,2026-09-19T06:19,2026-09-19T18:31,06:19 AM,06:31 PM,27.45
2026-09-18,Barmer,2.5,33.6,23.7,2026-09-18T06:31,2026-09-18T18:45,06:31 AM,06:45 PM,28.65
2026-09-19,Barmer,0.0,35.0,24.1,2026-09-19T06:31,2026-09-19T18:44,06:31 AM,06:44 PM,29.55
2026-09-18,Bhilwara,8.0,27.1,22.8,2026-09-18T06:18,2026-09-18T18:32,06:18 AM,06:32 PM,24.950000000000003
2026-09-19,Bhilwara,0.5,30.7,22.2,2026-09-19T06:18,2026-09-19T18:31,06:18 AM,06:31 PM,26.45
2026-09-18,Bikaner,1.7,35.5,24.2,2026-09-18T06:23,2026-09-18T18:38,06:23 AM,06:38 PM,29.85
2026-09-19,Bikaner,0.0,37.3,26.4,2026-09-19T06:23,2026-09-19T18:37,06:23 AM,06:37 PM,31.849999999999998
2026-09-18,Bundi,11.6,26.1,23.3,2026-09-18T06:14,2026-09-18T18:28,06:14 AM,06:28 PM,24.700000000000003
2026-09-19,Bundi,0.6,30.3,21.8,2026-09-19T06:14,2026-09-19T18:27,06:14 AM,06:27 PM,26.05
2026-09-18,Chittaurgarh,25.7,26.7,22.3,2026-09-18T06:18,2026-09-18T18:32,06:18 AM,06:32 PM,24.5
2026-09-19,Chittaurgarh,0.2,30.1,21.0,2026-09-19T06:18,2026-09-19T18:31,06:18 AM,06:31 PM,25.55
2026-09-18,Churu,3.8,32.5,23.4,2026-09-18T06:16,2026-09-18T18:31,06:16 AM,06:31 PM,27.95
2026-09-19,Churu,0.0,34.4,23.4,2026-09-19T06:16,2026-09-19T18:30,06:16 AM,06:30 PM,28.9
2026-09-18,Dhaulpur,0.2,31.5,23.4,2026-09-18T06:05,2026-09-18T18:19,06:05 AM,06:19 PM,27.45
2026-09-19,Dhaulpur,0.0,31.2,24.3,2026-09-19T06:05,2026-09-19T18:18,06:05 AM,06:18 PM,27.75
2026-09-18,Ganganagar,6.8,34.4,21.6,2026-09-18T06:20,2026-09-18T18:36,06:20 AM,06:36 PM,28.0
2026-09-19,Ganganagar,0.0,35.6,25.3,2026-09-19T06:21,2026-09-19T18:35,06:21 AM,06:35 PM,30.450000000000003
2026-09-18,Hanumangarh,5.4,32.5,20.0,2026-09-18T06:18,2026-09-18T18:34,06:18 AM,06:34 PM,26.25
2026-09-19,Hanumangarh,0.0,33.4,24.8,2026-09-19T06:19,2026-09-19T18:33,06:19 AM,06:33 PM,29.1
2026-09-18,Jaipur,0.2,30.8,21.7,2026-09-18T06:13,2026-09-18T18:28,06:13 AM,06:28 PM,26.25
2026-09-19,Jaipur,0.0,33.0,22.6,2026-09-19T06:13,2026-09-19T18:26,06:13 AM,06:26 PM,27.8
2026-09-18,Jaisalmer,2.2,34.1,22.5,2026-09-18T06:32,2026-09-18T18:47,06:32 AM,06:47 PM,28.3
2026-09-19,Jaisalmer,0.0,35.2,25.2,2026-09-19T06:33,2026-09-19T18:46,06:33 AM,06:46 PM,30.200000000000003
