date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-08-15,Ajmer,0.7,30.8,24.5,2026-08-15T06:03,2026-08-15T19:08,06:03 AM,07:08 PM,27.65
2026-08-16,Ajmer,0.0,30.5,24.7,2026-08-16T06:04,2026-08-16T19:07,06:04 AM,07:07 PM,27.6
2026-08-15,Alwar,4.8,32.5,26.5,2026-08-15T05:54,2026-08-15T19:01,05:54 AM,07:01 PM,29.5
2026-08-16,Alwar,7.5,32.9,25.6,2026-08-16T05:54,2026-08-16T19:01,05:54 AM,07:01 PM,29.25
2026-08-15,Banswara,4.4,29.1,24.4,2026-08-15T06:07,2026-08-15T19:05,06:07 AM,07:05 PM,26.75
2026-08-16,Banswara,2.4,28.8,24.1,2026-08-16T06:08,2026-08-16T19:04,06:08 AM,07:04 PM,26.450000000000003
2026-08-15,Barmer,0.0,31.2,25.4,2026-08-15T06:17,2026-08-15T19:20,06:17 AM,07:20 PM,28.299999999999997
2026-08-16,Barmer,0.0,31.3,25.2,2026-08-16T06:17,2026-08-16T19:19,06:17 AM,07:19 PM,28.25
2026-08-15,Bhilwara,7.7,30.7,24.9,2026-08-15T06:05,2026-08-15T19:07,06:05 AM,07:07 PM,27.799999999999997
2026-08-16,Bhilwara,1.3,30.9,24.2,2026-08-16T06:05,2026-08-16T19:06,06:05 AM,07:06 PM,27.549999999999997
2026-08-15,Bikaner,0.1,35.2,28.0,2026-08-15T06:06,2026-08-15T19:15,06:06 AM,07:15 PM,31.6
2026-08-16,Bikaner,0.0,35.9,27.0,2026-08-16T06:07,2026-08-16T19:14,06:07 AM,07:14 PM,31.45
2026-08-15,Bundi,4.2,31.3,25.6,2026-08-15T06:00,2026-08-15T19:02,06:00 AM,07:02 PM,28.450000000000003
2026-08-16,Bundi,0.3,32.0,25.3,2026-08-16T06:01,2026-08-16T19:02,06:01 AM,07:02 PM,28.65
2026-08-15,Chittaurgarh,10.7,30.2,24.1,2026-08-15T06:05,2026-08-15T19:06,06:05 AM,07:06 PM,27.15
2026-08-16,Chittaurgarh,0.8,30.4,24.1,2026-08-16T06:06,2026-08-16T19:05,06:06 AM,07:05 PM,27.25
2026-08-15,Churu,0.2,34.3,27.5,2026-08-15T05:59,2026-08-15T19:09,05:59 AM,07:09 PM,30.9
2026-08-16,Churu,0.4,34.4,26.8,2026-08-16T06:00,2026-08-16T19:08,06:00 AM,07:08 PM,30.6
2026-08-15,Dhaulpur,9.7,32.5,26.2,2026-08-15T05:50,2026-08-15T18:55,05:50 AM,06:55 PM,29.35
2026-08-16,Dhaulpur,18.7,30.1,26.6,2026-08-16T05:50,2026-08-16T18:54,05:50 AM,06:54 PM,28.35
2026-08-15,Ganganagar,0.4,36.0,28.9,2026-08-15T06:02,2026-08-15T19:16,06:02 AM,07:16 PM,32.45
2026-08-16,Ganganagar,0.0,36.3,28.7,2026-08-16T06:02,2026-08-16T19:15,06:02 AM,07:15 PM,32.5
2026-08-15,Hanumangarh,0.8,35.2,29.1,2026-08-15T06:00,2026-08-15T19:13,06:00 AM,07:13 PM,32.150000000000006
2026-08-16,Hanumangarh,0.0,35.3,28.7,2026-08-16T06:01,2026-08-16T19:12,06:01 AM,07:12 PM,32.0
2026-08-15,Jaipur,11.5,31.8,26.1,2026-08-15T05:58,2026-08-15T19:04,05:58 AM,07:04 PM,28.950000000000003
2026-08-16,Jaipur,0.6,31.9,25.4,2026-08-16T05:58,2026-08-16T19:03,05:58 AM,07:03 PM,28.65
2026-08-15,Jaisalmer,0.0,34.0,25.3,2026-08-15T06:17,2026-08-15T19:23,06:17 AM,07:23 PM,29.65
2026-08-16,Jaisalmer,0.0,33.3,24.9,2026-08-16T06:18,2026-08-16T19:22,06:18 AM,07:22 PM,29.099999999999998
2026-08-15,Jhalawar,24.2,28.5,24.8,2026-08-15T05:59,2026-08-15T19:00,05:59 AM,07:00 PM,26.65
2026-08-16,Jhalawar,7.3,30.0,24.4,2026-08-16T06:00,2026-08-16T18:59,06:00 AM,06:59 PM,27.2
2026-08-15,Jodhpur,0.0,31.1,26.3,2026-08-15T06:10,2026-08-15T19:14,06:10 AM,07:14 PM,28.700000000000003
2026-08-16,Jodhpur,0.0,31.0,25.9,2026-08-16T06:10,2026-08-16T19:13,06:10 AM,07:13 PM,28.45
2026-08-15,Kota,6.0,30.9,25.9,2026-08-15T06:00,2026-08-15T19:01,06:00 AM,07:01 PM,28.4
2026-08-16,Kota,1.0,31.7,25.8,2026-08-16T06:00,2026-08-16T19:00,06:00 AM,07:00 PM,28.75
2026-08-15,Nagaur,1.3,33.6,27.0,2026-08-15T06:06,2026-08-15T19:12,06:06 AM,07:12 PM,30.3
2026-08-16,Nagaur,0.0,33.4,26.4,2026-08-16T06:06,2026-08-16T19:11,06:06 AM,07:11 PM,29.9
2026-08-15,Pali,0.0,32.1,27.0,2026-08-15T06:09,2026-08-15T19:12,06:09 AM,07:12 PM,29.55
2026-08-16,Pali,0.0,32.2,26.6,2026-08-16T06:10,2026-08-16T19:11,06:10 AM,07:11 PM,29.400000000000002
2026-08-15,Sawai Madhopur,10.1,31.9,25.8,2026-08-15T05:57,2026-08-15T19:01,05:57 AM,07:01 PM,28.85
2026-08-16,Sawai Madhopur,0.2,33.0,25.7,2026-08-16T05:57,2026-08-16T19:00,05:57 AM,07:00 PM,29.35
2026-08-15,Sikar,0.9,31.3,25.8,2026-08-15T05:59,2026-08-15T19:07,05:59 AM,07:07 PM,28.55
2026-08-16,Sikar,0.4,32.1,25.2,2026-08-16T06:00,2026-08-16T19:06,06:00 AM,07:06 PM,28.65
