date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-09-23,Ajmer,0.0,35.4,25.8,2026-09-23T06:20,2026-09-23T18:27,06:20 AM,06:27 PM,30.6
2026-09-24,Ajmer,0.0,35.1,25.5,2026-09-24T06:20,2026-09-24T18:26,06:20 AM,06:26 PM,30.3
2026-09-23,Alwar,0.0,34.6,25.1,2026-09-23T06:12,2026-09-23T18:19,06:12 AM,06:19 PM,29.85
2026-09-24,Alwar,0.0,32.9,23.7,2026-09-24T06:12,2026-09-24T18:18,06:12 AM,06:18 PM,28.299999999999997
2026-09-23,Banswara,0.0,33.4,23.7,2026-09-23T06:21,2026-09-23T18:27,06:21 AM,06:27 PM,28.549999999999997
2026-09-24,Banswara,0.0,33.8,24.5,2026-09-24T06:21,2026-09-24T18:26,06:21 AM,06:26 PM,29.15
2026-09-23,Barmer,0.0,38.9,27.0,2026-09-23T06:33,2026-09-23T18:40,06:33 AM,06:40 PM,32.95
2026-09-24,Barmer,0.0,39.3,26.1,2026-09-24T06:33,2026-09-24T18:39,06:33 AM,06:39 PM,32.7
2026-09-23,Bhilwara,0.0,35.1,23.0,2026-09-23T06:20,2026-09-23T18:27,06:20 AM,06:27 PM,29.05
2026-09-24,Bhilwara,0.0,34.1,23.7,2026-09-24T06:20,2026-09-24T18:26,06:20 AM,06:26 PM,28.9
2026-09-23,Bikaner,0.0,40.3,26.0,2026-09-23T06:25,2026-09-23T18:32,06:25 AM,06:32 PM,33.15
2026-09-24,Bikaner,0.0,40.0,27.2,2026-09-24T06:25,2026-09-24T18:31,06:25 AM,06:31 PM,33.6
2026-09-23,Bundi,0.0,34.2,23.1,2026-09-23T06:16,2026-09-23T18:23,06:16 AM,06:23 PM,28.650000000000002
2026-09-24,Bundi,0.0,33.0,23.0,2026-09-24T06:16,2026-09-24T18:21,06:16 AM,06:21 PM,28.0
2026-09-23,Chittaurgarh,0.0,34.1,21.8,2026-09-23T06:20,2026-09-23T18:27,06:20 AM,06:27 PM,27.950000000000003
2026-09-24,Chittaurgarh,0.0,33.1,22.5,2026-09-24T06:20,2026-09-24T18:26,06:20 AM,06:26 PM,27.8
2026-09-23,Churu,0.0,37.0,24.8,2026-09-23T06:18,2026-09-23T18:25,06:18 AM,06:25 PM,30.9
2026-09-24,Churu,0.0,36.5,24.7,2026-09-24T06:19,2026-09-24T18:24,06:19 AM,06:24 PM,30.6
2026-09-23,Dhaulpur,0.0,34.1,25.3,2026-09-23T06:07,2026-09-23T18:14,06:07 AM,06:14 PM,29.700000000000003
2026-09-24,Dhaulpur,1.6,31.8,24.8,2026-09-24T06:07,2026-09-24T18:13,06:07 AM,06:13 PM,28.3
2026-09-23,Ganganagar,0.0,35.8,25.5,2026-09-23T06:23,2026-09-23T18:30,06:23 AM,06:30 PM,30.65
2026-09-24,Ganganagar,0.0,35.5,25.7,2026-09-24T06:23,2026-09-24T18:29,06:23 AM,06:29 PM,30.6
2026-09-23,Hanumangarh,0.0,34.8,25.3,2026-09-23T06:21,2026-09-23T18:28,06:21 AM,06:28 PM,30.049999999999997
2026-09-24,Hanumangarh,0.0,34.8,25.1,2026-09-24T06:21,2026-09-24T18:27,06:21 AM,06:27 PM,29.95
2026-09-23,Jaipur,0.0,36.9,24.6,2026-09-23T06:15,2026-09-23T18:22,06:15 AM,06:22 PM,30.75
2026-09-24,Jaipur,0.0,34.6,24.5,2026-09-24T06:15,2026-09-24T18:21,06:15 AM,06:21 PM,29.55
2026-09-23,Jaisalmer,0.0,39.7,27.4,2026-09-23T06:35,2026-09-23T18:41,06:35 AM,06:41 PM,33.55
