date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-07-14,Ajmer,0.0,32.4,25.9,2026-07-14T05:47,2026-07-14T19:27,05:47 AM,07:27 PM,29.15
2026-07-15,Ajmer,0.0,33.0,26.0,2026-07-15T05:48,2026-07-15T19:26,05:48 AM,07:26 PM,29.5
2026-07-14,Alwar,0.2,35.9,29.4,2026-07-14T05:37,2026-07-14T19:21,05:37 AM,07:21 PM,32.65
2026-07-15,Alwar,0.4,36.0,27.7,2026-07-15T05:38,2026-07-15T19:21,05:38 AM,07:21 PM,31.85
2026-07-14,Banswara,0.6,32.8,25.9,2026-07-14T05:54,2026-07-14T19:21,05:54 AM,07:21 PM,29.349999999999998
2026-07-15,Banswara,2.0,33.0,25.2,2026-07-15T05:54,2026-07-15T19:21,05:54 AM,07:21 PM,29.1
2026-07-14,Barmer,0.1,36.8,27.0,2026-07-14T06:02,2026-07-14T19:38,06:02 AM,07:38 PM,31.9
2026-07-15,Barmer,0.0,35.4,26.1,2026-07-15T06:02,2026-07-15T19:38,06:02 AM,07:38 PM,30.75
2026-07-14,Bhilwara,0.0,33.3,25.6,2026-07-14T05:50,2026-07-14T19:24,05:50 AM,07:24 PM,29.45
2026-07-15,Bhilwara,0.0,33.6,25.9,2026-07-15T05:50,2026-07-15T19:24,05:50 AM,07:24 PM,29.75
2026-07-14,Bikaner,0.0,37.9,30.3,2026-07-14T05:49,2026-07-14T19:35,05:49 AM,07:35 PM,34.1
2026-07-15,Bikaner,0.0,38.6,30.4,2026-07-15T05:50,2026-07-15T19:35,05:50 AM,07:35 PM,34.5
2026-07-14,Bundi,0.0,35.2,27.8,2026-07-14T05:45,2026-07-14T19:20,05:45 AM,07:20 PM,31.5
2026-07-15,Bundi,0.0,34.8,27.6,2026-07-15T05:46,2026-07-15T19:20,05:46 AM,07:20 PM,31.2
2026-07-14,Chittaurgarh,0.0,32.6,25.0,2026-07-14T05:50,2026-07-14T19:23,05:50 AM,07:23 PM,28.8
2026-07-15,Chittaurgarh,0.0,33.0,25.6,2026-07-15T05:51,2026-07-15T19:23,05:51 AM,07:23 PM,29.3
2026-07-14,Churu,0.2,37.1,29.9,2026-07-14T05:42,2026-07-14T19:29,05:42 AM,07:29 PM,33.5
2026-07-15,Churu,0.0,37.5,29.0,2026-07-15T05:42,2026-07-15T19:29,05:42 AM,07:29 PM,33.25
2026-07-14,Dhaulpur,0.4,35.8,30.4,2026-07-14T05:34,2026-07-14T19:14,05:34 AM,07:14 PM,33.099999999999994
2026-07-15,Dhaulpur,0.1,35.6,29.6,2026-07-15T05:34,2026-07-15T19:14,05:34 AM,07:14 PM,32.6
2026-07-14,Ganganagar,1.5,37.1,25.9,2026-07-14T05:43,2026-07-14T19:37,05:43 AM,07:37 PM,31.5
