date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-07-25,Ajmer,3.5,31.0,24.1,2026-07-25T05:53,2026-07-25T19:22,05:53 AM,07:22 PM,27.55
2026-07-26,Ajmer,2.8,31.7,24.6,2026-07-26T05:53,2026-07-26T19:22,05:53 AM,07:22 PM,28.15
2026-07-25,Alwar,0.9,32.7,25.8,2026-07-25T05:43,2026-07-25T19:17,05:43 AM,07:17 PM,29.25
2026-07-26,Alwar,2.1,32.8,26.2,2026-07-26T05:43,2026-07-26T19:16,05:43 AM,07:16 PM,29.5
2026-07-25,Banswara,9.9,31.2,24.5,2026-07-25T05:58,2026-07-25T19:18,05:58 AM,07:18 PM,27.85
2026-07-26,Banswara,4.8,28.2,24.7,2026-07-26T05:59,2026-07-26T19:18,05:59 AM,07:18 PM,26.45
2026-07-25,Barmer,41.1,31.0,25.4,2026-07-25T06:07,2026-07-25T19:34,06:07 AM,07:34 PM,28.2
2026-07-26,Barmer,12.1,31.9,25.6,2026-07-26T06:07,2026-07-26T19:34,06:07 AM,07:34 PM,28.75
2026-07-25,Bhilwara,6.0,30.7,24.2,2026-07-25T05:55,2026-07-25T19:20,05:55 AM,07:20 PM,27.45
2026-07-26,Bhilwara,0.6,31.5,25.0,2026-07-26T05:55,2026-07-26T19:20,05:55 AM,07:20 PM,28.25
2026-07-25,Bikaner,3.0,34.4,27.4,2026-07-25T05:55,2026-07-25T19:31,05:55 AM,07:31 PM,30.9
2026-07-26,Bikaner,6.6,35.7,27.1,2026-07-26T05:55,2026-07-26T19:30,05:55 AM,07:30 PM,31.400000000000002
2026-07-25,Bundi,4.1,32.4,25.9,2026-07-25T05:50,2026-07-25T19:16,05:50 AM,07:16 PM,29.15
2026-07-26,Bundi,1.4,33.0,26.0,2026-07-26T05:51,2026-07-26T19:16,05:51 AM,07:16 PM,29.5
