date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-09-06,Ajmer,3.0,31.0,24.3,2026-09-06T06:13,2026-09-06T18:46,06:13 AM,06:46 PM,27.65
2026-09-07,Ajmer,0.1,31.0,23.6,2026-09-07T06:13,2026-09-07T18:45,06:13 AM,06:45 PM,27.3
2026-09-06,Alwar,12.4,29.0,23.4,2026-09-06T06:04,2026-09-06T18:39,06:04 AM,06:39 PM,26.2
2026-09-07,Alwar,0.5,32.4,22.9,2026-09-07T06:05,2026-09-07T18:38,06:05 AM,06:38 PM,27.65
2026-09-06,Banswara,1.3,29.9,24.2,2026-09-06T06:15,2026-09-06T18:45,06:15 AM,06:45 PM,27.049999999999997
2026-09-07,Banswara,0.1,30.2,24.1,2026-09-07T06:16,2026-09-07T18:44,06:16 AM,06:44 PM,27.15
2026-09-06,Barmer,0.0,34.1,25.3,2026-09-06T06:26,2026-09-06T18:59,06:26 AM,06:59 PM,29.700000000000003
2026-09-07,Barmer,0.0,33.9,24.7,2026-09-07T06:27,2026-09-07T18:58,06:27 AM,06:58 PM,29.299999999999997
2026-09-06,Bhilwara,11.9,31.1,22.5,2026-09-06T06:14,2026-09-06T18:45,06:14 AM,06:45 PM,26.8
2026-09-07,Bhilwara,0.2,31.6,23.1,2026-09-07T06:14,2026-09-07T18:44,06:14 AM,06:44 PM,27.35
2026-09-06,Bikaner,0.2,36.1,27.8,2026-09-06T06:17,2026-09-06T18:52,06:17 AM,06:52 PM,31.950000000000003
2026-09-07,Bikaner,0.0,37.0,27.6,2026-09-07T06:18,2026-09-07T18:51,06:18 AM,06:51 PM,32.3
2026-09-06,Bundi,8.6,31.2,24.2,2026-09-06T06:09,2026-09-06T18:41,06:09 AM,06:41 PM,27.7
2026-09-07,Bundi,0.9,32.3,23.8,2026-09-07T06:10,2026-09-07T18:40,06:10 AM,06:40 PM,28.049999999999997
2026-09-06,Chittaurgarh,8.8,31.0,23.1,2026-09-06T06:14,2026-09-06T18:45,06:14 AM,06:45 PM,27.05
2026-09-07,Chittaurgarh,0.5,30.8,22.8,2026-09-07T06:14,2026-09-07T18:44,06:14 AM,06:44 PM,26.8
2026-09-06,Churu,1.6,34.2,26.4,2026-09-06T06:10,2026-09-06T18:46,06:10 AM,06:46 PM,30.3
2026-09-07,Churu,0.1,35.4,25.7,2026-09-07T06:11,2026-09-07T18:44,06:11 AM,06:44 PM,30.549999999999997
2026-09-06,Dhaulpur,42.5,28.0,23.8,2026-09-06T06:00,2026-09-06T18:33,06:00 AM,06:33 PM,25.9
2026-09-07,Dhaulpur,1.9,31.8,24.7,2026-09-07T06:00,2026-09-07T18:32,06:00 AM,06:32 PM,28.25
2026-09-06,Ganganagar,0.2,34.9,27.7,2026-09-06T06:14,2026-09-06T18:51,06:14 AM,06:51 PM,31.299999999999997
2026-09-07,Ganganagar,0.1,36.7,26.6,2026-09-07T06:14,2026-09-07T18:50,06:14 AM,06:50 PM,31.650000000000002
2026-09-06,Hanumangarh,1.0,34.8,27.6,2026-09-06T06:12,2026-09-06T18:49,06:12 AM,06:49 PM,31.2
2026-09-07,Hanumangarh,0.1,35.6,26.7,2026-09-07T06:12,2026-09-07T18:48,06:12 AM,06:48 PM,31.15
2026-09-06,Jaipur,4.2,31.3,24.2,2026-09-06T06:08,2026-09-06T18:41,06:08 AM,06:41 PM,27.75
2026-09-07,Jaipur,0.9,32.4,24.4,2026-09-07T06:08,2026-09-07T18:40,06:08 AM,06:40 PM,28.4
2026-09-06,Jaisalmer,0.0,34.6,25.0,2026-09-06T06:27,2026-09-06T19:01,06:27 AM,07:01 PM,29.8
2026-09-07,Jaisalmer,0.0,34.2,24.4,2026-09-07T06:28,2026-09-07T19:00,06:28 AM,07:00 PM,29.3
2026-09-06,Jhalawar,15.5,28.6,23.3,2026-09-06T06:08,2026-09-06T18:39,06:08 AM,06:39 PM,25.950000000000003
2026-09-07,Jhalawar,1.0,31.5,23.9,2026-09-07T06:08,2026-09-07T18:38,06:08 AM,06:38 PM,27.7
2026-09-06,Jodhpur,0.0,34.8,26.9,2026-09-06T06:19,2026-09-06T18:52,06:19 AM,06:52 PM,30.849999999999998
2026-09-07,Jodhpur,0.0,34.8,26.3,2026-09-07T06:20,2026-09-07T18:51,06:20 AM,06:51 PM,30.549999999999997
2026-09-06,Kota,8.0,30.9,24.0,2026-09-06T06:08,2026-09-06T18:40,06:08 AM,06:40 PM,27.45
2026-09-07,Kota,0.1,32.0,24.1,2026-09-07T06:09,2026-09-07T18:39,06:09 AM,06:39 PM,28.05
2026-09-06,Nagaur,1.4,34.8,25.2,2026-09-06T06:16,2026-09-06T18:50,06:16 AM,06:50 PM,30.0
2026-09-07,Nagaur,0.0,34.3,25.7,2026-09-07T06:16,2026-09-07T18:49,06:16 AM,06:49 PM,30.0
2026-09-06,Pali,0.0,34.4,26.7,2026-09-06T06:18,2026-09-06T18:51,06:18 AM,06:51 PM,30.549999999999997
2026-09-07,Pali,0.0,34.6,26.3,2026-09-07T06:19,2026-09-07T18:50,06:19 AM,06:50 PM,30.450000000000003
2026-09-06,Sawai Madhopur,16.4,32.5,24.3,2026-09-06T06:06,2026-09-06T18:39,06:06 AM,06:39 PM,28.4
2026-09-07,Sawai Madhopur,1.2,33.0,23.8,2026-09-07T06:07,2026-09-07T18:38,06:07 AM,06:38 PM,28.4
2026-09-06,Sikar,1.7,31.7,24.2,2026-09-06T06:10,2026-09-06T18:45,06:10 AM,06:45 PM,27.95
2026-09-07,Sikar,1.2,32.9,24.1,2026-09-07T06:10,2026-09-07T18:43,06:10 AM,06:43 PM,28.5
2026-09-06,Sirohi,0.0,32.4,24.7,2026-09-06T06:21,2026-09-06T18:52,06:21 AM,06:52 PM,28.549999999999997
2026-09-07,Sirohi,0.0,33.1,24.2,2026-09-07T06:21,2026-09-07T18:51,06:21 AM,06:51 PM,28.65
2026-09-06,Udaipur,0.9,29.4,22.5,2026-09-06T06:18,2026-09-06T18:49,06:18 AM,06:49 PM,25.95
2026-09-07,Udaipur,1.1,29.6,21.8,2026-09-07T06:18,2026-09-07T18:48,06:18 AM,06:48 PM,25.700000000000003
