date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-08-13,Ajmer,1.2,30.3,23.8,2026-08-13T06:02,2026-08-13T19:10,06:02 AM,07:10 PM,27.05
2026-08-14,Ajmer,1.5,30.1,23.9,2026-08-14T06:03,2026-08-14T19:09,06:03 AM,07:09 PM,27.0
2026-08-13,Alwar,1.2,34.2,26.7,2026-08-13T05:53,2026-08-13T19:03,05:53 AM,07:03 PM,30.450000000000003
2026-08-14,Alwar,14.6,31.8,26.8,2026-08-14T05:53,2026-08-14T19:02,05:53 AM,07:02 PM,29.3
2026-08-13,Banswara,7.7,29.7,24.7,2026-08-13T06:07,2026-08-13T19:07,06:07 AM,07:07 PM,27.2
2026-08-14,Banswara,4.9,29.6,24.6,2026-08-14T06:07,2026-08-14T19:06,06:07 AM,07:06 PM,27.1
2026-08-13,Barmer,18.0,34.2,25.1,2026-08-13T06:16,2026-08-13T19:22,06:16 AM,07:22 PM,29.650000000000002
2026-08-14,Barmer,0.1,33.6,25.2,2026-08-14T06:17,2026-08-14T19:21,06:17 AM,07:21 PM,29.4
2026-08-13,Bhilwara,11.3,30.8,23.3,2026-08-13T06:04,2026-08-13T19:08,06:04 AM,07:08 PM,27.05
2026-08-14,Bhilwara,4.2,30.6,24.1,2026-08-14T06:04,2026-08-14T19:07,06:04 AM,07:07 PM,27.35
2026-08-13,Bikaner,23.6,33.7,26.1,2026-08-13T06:05,2026-08-13T19:17,06:05 AM,07:17 PM,29.900000000000002
2026-08-14,Bikaner,0.3,35.3,26.7,2026-08-14T06:06,2026-08-14T19:16,06:06 AM,07:16 PM,31.0
2026-08-13,Bundi,4.0,31.8,24.6,2026-08-13T05:59,2026-08-13T19:04,05:59 AM,07:04 PM,28.200000000000003
2026-08-14,Bundi,4.2,31.6,25.1,2026-08-14T06:00,2026-08-14T19:03,06:00 AM,07:03 PM,28.35
2026-08-13,Chittaurgarh,28.6,31.1,23.2,2026-08-13T06:04,2026-08-13T19:08,06:04 AM,07:08 PM,27.15
2026-08-14,Chittaurgarh,13.6,29.3,24.0,2026-08-14T06:05,2026-08-14T19:07,06:05 AM,07:07 PM,26.65
2026-08-13,Churu,5.0,33.4,26.2,2026-08-13T05:58,2026-08-13T19:11,05:58 AM,07:11 PM,29.799999999999997
2026-08-14,Churu,0.4,34.0,26.9,2026-08-14T05:59,2026-08-14T19:10,05:59 AM,07:10 PM,30.45
2026-08-13,Dhaulpur,5.5,33.9,26.8,2026-08-13T05:49,2026-08-13T18:57,05:49 AM,06:57 PM,30.35
