date,district,rain_mm,tmax_c,tmin_c,tavg_c
2017-01-01,Ajmer,0.0,21.93362,11.112755,16.523188
2017-01-02,Ajmer,0.0,22.708483,9.865763,16.287123
2017-01-03,Ajmer,0.0,24.492485,9.370514,16.9315
2017-01-04,Ajmer,0.0,26.250954,10.094159,18.172556
2017-01-05,Ajmer,0.0,26.180687,9.355327,17.768007
2017-01-06,Ajmer,0.0,23.167759,10.794292,16.981026
2017-01-07,Ajmer,0.0,22.614948,11.350276,16.982613
2017-01-08,Ajmer,0.0,21.108044,10.852862,15.9804535
2017-01-09,Ajmer,0.0,20.779995,9.2094145,14.994705
2017-01-10,Ajmer,0.0,20.518295,6.099299,13.308797
2017-01-11,Ajmer,0.0,19.621048,4.132067,11.876557
2017-01-12,Ajmer,0.0,20.510231,3.6453426,12.077786
2017-01-13,Ajmer,0.0,21.858688,3.6617198,12.760204
2017-01-14,Ajmer,0.0,20.351828,6.5282626,13.440045
2017-01-15,Ajmer,0.0,23.60349,8.612122,16.107807
2017-01-16,Ajmer,0.0,20.111696,8.419401,14.265549
2017-01-17,Ajmer,0.0,19.700294,4.8610644,12.28068
2017-01-18,Ajmer,0.0,21.707197,5.770542,13.73887
2017-01-19,Ajmer,0.0,21.11609,7.0359964,14.076044
2017-01-20,Ajmer,0.0,21.187822,6.9670434,14.077433
2017-01-21,Ajmer,0.0,22.3109,8.906272,15.608585
2017-01-22,Ajmer,0.0,25.607588,11.02577,18.316679
2017-01-23,Ajmer,0.0,27.085026,11.096009,19.090517
2017-01-24,Ajmer,0.0,28.668442,13.047697,20.85807
2017-01-25,Ajmer,0.0,27.79942,14.388935,21.094177
2017-01-26,Ajmer,3.4441664,19.788898,13.804834,16.796867
2017-01-27,Ajmer,5.543351,19.860842,10.199209,15.0300255
2017-01-28,Ajmer,0.0,21.79079,8.825753,15.308271
2017-01-29,Ajmer,0.0,24.902699,9.603044,17.25287
2017-01-30,Ajmer,0.0,27.109343,10.005679,18.55751
2017-01-31,Ajmer,0.0,27.074663,10.542629,18.808647
2017-02-01,Ajmer,0.0,25.645298,10.784882,18.21509
2017-02-02,Ajmer,0.0,26.625374,11.919276,19.272326
2017-02-03,Ajmer,0.0,28.143587,12.332031,20.237808
2017-02-04,Ajmer,0.0,27.49023,14.661776,21.076004
2017-02-05,Ajmer,0.0,26.187551,15.008673,20.598112
2017-02-06,Ajmer,0.0,23.470211,8.858068,16.164139
2017-02-07,Ajmer,0.0,23.134802,8.202233,15.668518
2017-02-08,Ajmer,0.0,25.899273,8.780247,17.33976
2017-02-09,Ajmer,0.0,24.467712,8.973714,16.720713
2017-02-10,Ajmer,0.0,23.565422,8.727694,16.146557
2017-02-11,Ajmer,0.0,24.428852,8.422633,16.425743
2017-02-12,Ajmer,0.0,25.0533,9.396358,17.224829
2017-02-13,Ajmer,0.0,26.137455,10.27548,18.206467
2017-02-14,Ajmer,0.0,28.033089,9.307385,18.670237
2017-02-15,Ajmer,0.0,30.367737,10.876208,20.621973
2017-02-16,Ajmer,0.0,31.235464,12.989993,22.112728
2017-02-17,Ajmer,0.0,32.413757,15.17935,23.796555
2017-02-18,Ajmer,0.0,33.7132,14.6024475,24.157824
2017-02-19,Ajmer,0.0,34.241703,16.161346,25.201525
2017-02-20,Ajmer,0.0,31.429678,16.90915,24.169415
2017-02-21,Ajmer,0.0,28.413555,12.156375,20.284966
2017-02-22,Ajmer,0.0,28.557695,10.618765,19.58823
2017-02-23,Ajmer,0.0,28.578768,11.156262,19.867516
2017-02-24,Ajmer,0.0,28.645998,10.381982,19.51399
2017-02-25,Ajmer,0.0,31.351192,11.624972,21.488083
2017-02-26,Ajmer,0.0,30.682695,12.806259,21.744476
2017-02-27,Ajmer,0.0,33.075848,13.404919,23.240383
2017-02-28,Ajmer,0.0,33.864822,15.732134,24.798477
2017-03-01,Ajmer,0.0,31.563858,16.749477,24.156668
2017-03-02,Ajmer,0.0,30.680199,17.121754,23.900976
2017-03-03,Ajmer,0.014684498,29.164076,15.009621,22.08685
2017-03-04,Ajmer,0.0,29.18658,13.708066,21.447323
2017-03-05,Ajmer,0.0,30.417303,13.303114,21.860209
2017-03-06,Ajmer,0.0,31.521797,12.824933,22.173365
2017-03-07,Ajmer,0.0,31.77612,14.949318,23.362719
2017-03-08,Ajmer,0.0,29.395687,16.49184,22.943764
2017-03-09,Ajmer,0.0,29.163439,15.071298,22.117369
2017-03-10,Ajmer,0.16117285,26.664272,14.208564,20.436419
2017-03-11,Ajmer,0.053339157,26.2346,11.068314,18.651457
2017-03-12,Ajmer,0.0,26.479822,9.896193,18.188007
2017-03-13,Ajmer,0.0,28.17484,10.023836,19.099339
2017-03-14,Ajmer,0.0,29.947899,12.147955,21.047928
2017-03-15,Ajmer,0.0,32.958637,15.148763,24.0537
2017-03-16,Ajmer,0.0,32.21027,15.180529,23.6954
2017-03-17,Ajmer,0.0,32.151394,15.642771,23.897083
2017-03-18,Ajmer,0.0,33.50002,17.000706,25.250362
2017-03-19,Ajmer,6.583745,31.226576,15.896039,23.561308
2017-03-20,Ajmer,0.0,33.732883,16.45926,25.096073
2017-03-21,Ajmer,0.0,35.995857,17.023336,26.509598
2017-03-22,Ajmer,0.0,37.593384,18.499031,28.046207
2017-03-23,Ajmer,0.0,37.56515,20.736944,29.151047
2017-03-24,Ajmer,0.0,36.847153,20.399708,28.62343
2017-03-25,Ajmer,0.0,37.450314,20.060946,28.75563
2017-03-26,Ajmer,0.0,38.541645,20.60572,29.573683
2017-03-27,Ajmer,0.0,40.840767,21.209885,31.025326
2017-03-28,Ajmer,0.0,41.39305,22.462553,31.927803
2017-03-29,Ajmer,0.0,41.041508,23.703636,32.372574
2017-03-30,Ajmer,0.0,40.853127,22.312702,31.582914
2017-03-31,Ajmer,0.0,39.93455,22.753138,31.343845
2017-04-01,Ajmer,0.0,40.246117,22.853682,31.5499
2017-04-02,Ajmer,0.0,40.528618,23.150133,31.839375
2017-04-03,Ajmer,0.0,40.73085,24.441229,32.58604
2017-04-04,Ajmer,0.0,39.503696,25.688343,32.59602
2017-04-05,Ajmer,0.0,40.099583,24.233438,32.16651
2017-04-06,Ajmer,0.0,35.367424,25.8695,30.618462
2017-04-07,Ajmer,0.0,34.343822,19.700356,27.022089
2017-04-08,Ajmer,0.0,35.003185,17.0399,26.021542
2017-04-09,Ajmer,0.0,34.819145,18.658138,26.738642
2017-04-10,Ajmer,0.0,36.792923,17.189053,26.990988
2017-04-11,Ajmer,0.0,39.797787,18.621986,29.209887
2017-04-12,Ajmer,0.0,41.40356,20.767637,31.085598
2017-04-13,Ajmer,0.0,42.555683,21.149097,31.85239
2017-04-14,Ajmer,0.0,43.410652,23.32861,33.36963
2017-04-15,Ajmer,0.0,44.02038,25.182251,34.601315
2017-04-16,Ajmer,0.0,43.97863,25.392803,34.685715
2017-04-17,Ajmer,0.0,43.875328,26.090479,34.982903
2017-04-18,Ajmer,0.0,43.456554,26.652304,35.05443
2017-04-19,Ajmer,0.0,42.48295,26.50482,34.493885
2017-04-20,Ajmer,0.0,43.237717,27.543905,35.390812
2017-04-21,Ajmer,0.0,43.157093,29.049461,36.10328
2017-04-22,Ajmer,0.0,40.40171,27.40548,33.903595
2017-04-23,Ajmer,0.0,38.64311,25.929523,32.286316
2017-04-24,Ajmer,0.0,37.685833,24.642937,31.164385
2017-04-25,Ajmer,0.0,38.165665,24.713799,31.439732
2017-04-26,Ajmer,0.0,38.70158,22.494682,30.598131
2017-04-27,Ajmer,0.0,40.152905,24.176556,32.16473
2017-04-28,Ajmer,0.0,39.86718,24.366581,32.116882
2017-04-29,Ajmer,0.100729935,39.368195,24.47869,31.923443
2017-04-30,Ajmer,0.13824694,39.52947,25.127893,32.328682
2017-05-01,Ajmer,0.0,39.61262,25.302296,32.45746
2017-05-02,Ajmer,0.0,41.81222,24.08522,32.948723
2017-05-03,Ajmer,0.0,41.530563,28.184523,34.857544
2017-05-04,Ajmer,0.0,41.310444,27.127718,34.21908
2017-05-05,Ajmer,0.0,42.21118,25.885698,34.04844
2017-05-06,Ajmer,0.0,43.62598,27.48288,35.55443
2017-05-07,Ajmer,0.0,44.911423,28.382284,36.646854
2017-05-08,Ajmer,0.055489447,44.417946,28.939009,36.67848
2017-05-09,Ajmer,0.68664306,43.711075,28.046589,35.87883
2017-05-10,Ajmer,0.0,43.138756,29.379463,36.25911
2017-05-11,Ajmer,0.0,42.351166,28.200151,35.275658
2017-05-12,Ajmer,0.0,42.189144,27.155222,34.672184
2017-05-13,Ajmer,0.0,43.32364,28.738966,36.031303
2017-05-14,Ajmer,0.0,43.20127,29.804186,36.502728
2017-05-15,Ajmer,0.0,42.854027,29.492514,36.17327
2017-05-16,Ajmer,0.0,41.400993,28.790018,35.095505
2017-05-17,Ajmer,0.020808542,39.645718,24.425709,32.035713
2017-05-18,Ajmer,0.6419288,41.44938,26.563005,34.00619
2017-05-19,Ajmer,0.07047154,42.94615,27.798347,35.37225
2017-05-20,Ajmer,0.055489447,40.70397,26.70806,33.706017
2017-05-21,Ajmer,0.0,39.18988,25.698181,32.44403
2017-05-22,Ajmer,13.456743,37.234917,22.164078,29.699497
2017-05-23,Ajmer,0.0,40.083763,25.865574,32.97467
2017-05-24,Ajmer,0.08628322,42.145153,27.766155,34.955654
2017-05-25,Ajmer,1.4190019,43.227863,27.392715,35.310287
2017-05-26,Ajmer,0.0,45.01921,29.144794,37.082
2017-05-27,Ajmer,0.0,44.954704,31.003853,37.97928
2017-05-28,Ajmer,0.0,43.490932,30.593796,37.042366
2017-05-29,Ajmer,0.0,38.597416,26.032103,32.31476
2017-05-30,Ajmer,6.3679495,40.531048,26.41806,33.474556
2017-05-31,Ajmer,0.074973345,41.46997,28.245474,34.857723
2017-06-01,Ajmer,1.1059072,37.66883,25.405285,31.537058
2017-06-02,Ajmer,0.28611714,42.41027,26.643173,34.526722
2017-06-03,Ajmer,0.0,44.4304,29.002533,36.71647
2017-06-04,Ajmer,0.0,43.63144,30.76789,37.199665
2017-06-05,Ajmer,0.0,42.142082,30.708668,36.425377
2017-06-06,Ajmer,0.0,40.768375,30.768099,35.768238
2017-06-07,Ajmer,0.0,38.715862,29.929173,34.322517
2017-06-08,Ajmer,0.26212114,37.30176,27.612574,32.45717
2017-06-09,Ajmer,10.321629,37.55282,25.134142,31.34348
2017-06-10,Ajmer,0.0,39.766876,27.044685,33.40578
2017-06-11,Ajmer,0.46206442,38.91959,25.028717,31.974154
2017-06-12,Ajmer,0.0,41.182045,27.246307,34.214176
2017-06-13,Ajmer,4.911488,40.529392,26.938646,33.73402
2017-06-14,Ajmer,0.0,40.967453,29.755487,35.36147
2017-06-15,Ajmer,0.0,40.896545,26.55537,33.72596
2017-06-16,Ajmer,0.0,39.74719,27.978237,33.862713
2017-06-17,Ajmer,0.0,38.189777,28.921673,33.555725
2017-06-18,Ajmer,0.0,38.803192,26.936876,32.870033
2017-06-19,Ajmer,0.0,39.538815,29.738522,34.638668
2017-06-20,Ajmer,0.0,37.96598,28.855728,33.410854
2017-06-21,Ajmer,3.3865037,35.53425,22.16691,28.850578
2017-06-22,Ajmer,24.553658,33.618515,22.316296,27.967405
2017-06-23,Ajmer,4.311665,35.54327,24.690437,30.116854
2017-06-24,Ajmer,1.1611123,37.91812,26.638083,32.278103
2017-06-25,Ajmer,1.0698117,40.271828,28.295197,34.283512
2017-06-26,Ajmer,1.0961432,40.599895,29.732216,35.166054
2017-06-27,Ajmer,3.6813633,38.201275,27.423584,32.81243
2017-06-28,Ajmer,30.960083,32.511032,24.41066,28.460846
2017-06-29,Ajmer,25.40314,32.56197,24.763596,28.662783
2017-06-30,Ajmer,17.21793,32.868813,25.244404,29.056608
2017-07-01,Ajmer,5.4167495,34.0255,25.586254,29.805878
2017-07-02,Ajmer,0.84147745,33.7459,25.94686,29.846378
2017-07-03,Ajmer,4.6657615,35.27825,25.823904,30.551079
2017-07-04,Ajmer,0.12699428,35.666565,26.614382,31.140472
2017-07-05,Ajmer,0.0,35.154472,26.775206,30.96484
2017-07-06,Ajmer,0.0,35.56003,26.72197,31.141
2017-07-07,Ajmer,0.0,36.492977,26.688572,31.590775
2017-07-08,Ajmer,0.0,37.505424,27.027996,32.26671
2017-07-09,Ajmer,0.0,37.24015,27.631224,32.435688
2017-07-10,Ajmer,0.0,36.360447,27.596943,31.978695
2017-07-11,Ajmer,0.0,35.12801,26.66927,30.89864
2017-07-12,Ajmer,0.0,33.989697,26.856054,30.422874
2017-07-13,Ajmer,13.090547,33.227306,26.38289,29.8051
2017-07-14,Ajmer,10.648488,34.158028,25.49216,29.825094
2017-07-15,Ajmer,8.050675,34.808865,26.24823,30.528547
2017-07-16,Ajmer,4.939109,34.06594,25.974777,30.020359
2017-07-17,Ajmer,2.6348886,34.027576,26.637913,30.332745
2017-07-18,Ajmer,4.148828,34.307213,25.702448,30.00483
2017-07-19,Ajmer,2.19536,35.483036,25.963747,30.723392
2017-07-20,Ajmer,3.8601656,33.50344,26.039223,29.771332
2017-07-21,Ajmer,16.421452,33.307545,24.954058,29.130802
2017-07-22,Ajmer,15.257756,32.17534,25.544521,28.85993
2017-07-23,Ajmer,19.1164,30.827368,24.924967,27.876167
2017-07-24,Ajmer,19.238953,30.495874,24.93461,27.715242
2017-07-25,Ajmer,9.004181,30.332075,23.884243,27.108158
2017-07-26,Ajmer,0.49520496,32.72342,25.154411,28.938915
2017-07-27,Ajmer,0.7915036,33.856224,26.106344,29.981285
2017-07-28,Ajmer,0.8763611,32.511314,25.784399,29.147858
2017-07-29,Ajmer,27.377922,29.833197,24.81746,27.325329
2017-07-30,Ajmer,7.996451,29.671854,24.439157,27.055506
2017-07-31,Ajmer,1.1312346,29.135159,24.423622,26.77939
2017-08-01,Ajmer,0.66446555,30.495123,24.357872,27.426498
2017-08-02,Ajmer,0.12953243,30.518616,24.077,27.297808
2017-08-03,Ajmer,0.0,30.840984,24.126602,27.483793
2017-08-04,Ajmer,0.0,31.799437,24.238026,28.01873
2017-08-05,Ajmer,0.0,33.05815,24.612349,28.83525
2017-08-06,Ajmer,0.0,33.84643,25.105503,29.475967
2017-08-07,Ajmer,0.0,33.89425,26.110224,30.002235
2017-08-08,Ajmer,25.341177,30.802008,25.784775,28.293392
2017-08-09,Ajmer,34.372932,30.89953,24.866611,27.883072
2017-08-10,Ajmer,17.20534,31.663471,24.458618,28.061045
2017-08-11,Ajmer,0.0,32.29562,25.004097,28.649858
2017-08-12,Ajmer,0.21881026,31.109999,24.645048,27.877523
2017-08-13,Ajmer,0.024276631,31.848248,24.427725,28.137985
2017-08-14,Ajmer,0.8849303,32.137318,24.448471,28.292894
2017-08-15,Ajmer,0.0,33.802437,25.131962,29.4672
2017-08-16,Ajmer,0.35939077,34.412838,24.721073,29.566956
2017-08-17,Ajmer,0.0,34.76944,24.722067,29.745754
2017-08-18,Ajmer,0.0,35.267254,24.602528,29.93489
2017-08-19,Ajmer,0.3411393,35.681133,25.616848,30.64899
2017-08-20,Ajmer,3.4498627,34.963764,25.925352,30.444557
2017-08-21,Ajmer,0.0,35.446922,26.583578,31.015251
2017-08-22,Ajmer,0.0,35.39935,26.621607,31.010479
2017-08-23,Ajmer,3.6714983,34.62295,25.4217,30.022326
2017-08-24,Ajmer,10.352168,34.35156,24.778543,29.565052
2017-08-25,Ajmer,4.450259,31.591545,23.764528,27.678036
2017-08-26,Ajmer,9.923696,33.33556,23.817377,28.57647
2017-08-27,Ajmer,0.0,34.595295,24.519587,29.557442
2017-08-28,Ajmer,0.0,33.468292,25.72254,29.595417
2017-08-29,Ajmer,8.378719,32.813084,24.637098,28.72509
2017-08-30,Ajmer,9.044291,32.063,24.71818,28.39059
2017-08-31,Ajmer,5.1772156,30.461575,24.669222,27.5654
2017-09-01,Ajmer,0.014684498,29.300207,23.695684,26.497946
2017-09-02,Ajmer,0.0,29.751415,23.674816,26.713116
2017-09-03,Ajmer,0.061939325,31.835789,23.259668,27.54773
2017-09-04,Ajmer,0.0,33.141212,24.269815,28.705513
2017-09-05,Ajmer,0.0,33.04774,24.145018,28.596378
2017-09-06,Ajmer,0.0,33.27461,23.894564,28.584587
2017-09-07,Ajmer,0.029368997,34.04824,24.045357,29.046799
2017-09-08,Ajmer,0.00888986,34.92433,24.588604,29.756468
2017-09-09,Ajmer,0.6070636,36.146584,24.842798,30.49469
2017-09-10,Ajmer,0.0,36.472393,25.371622,30.922009
2017-09-11,Ajmer,1.6313771,35.81541,26.191193,31.003302
2017-09-12,Ajmer,12.268917,35.320866,24.356546,29.838707
2017-09-13,Ajmer,3.2483363,35.478554,24.464617,29.971584
2017-09-14,Ajmer,4.2587023,34.741028,24.069532,29.405281
2017-09-15,Ajmer,0.20064898,35.24399,24.763344,30.003668
2017-09-16,Ajmer,0.8023808,32.649094,25.013453,28.831272
2017-09-17,Ajmer,0.0,35.20237,24.399874,29.80112
2017-09-18,Ajmer,0.0,36.91679,23.521109,30.218948
2017-09-19,Ajmer,0.0,37.535713,23.049555,30.292633
2017-09-20,Ajmer,0.0,37.807922,23.721163,30.764542
2017-09-21,Ajmer,0.0,37.157574,24.388573,30.773073
2017-09-22,Ajmer,0.0,35.21975,24.98427,30.102009
2017-09-23,Ajmer,0.0,35.782627,23.938957,29.860792
2017-09-24,Ajmer,0.0,35.88424,24.003735,29.943987
2017-09-25,Ajmer,0.0,35.932453,24.788967,30.36071
2017-09-26,Ajmer,0.0,36.24762,24.138107,30.192863
2017-09-27,Ajmer,0.0,37.44504,24.233496,30.839268
2017-09-28,Ajmer,0.0,37.72781,23.648445,30.688128
2017-09-29,Ajmer,0.0,37.922417,23.296917,30.609667
2017-09-30,Ajmer,0.0,38.263344,22.597382,30.430363
2017-10-01,Ajmer,0.0,37.92958,22.965883,30.447731
2017-10-02,Ajmer,0.0,37.828693,22.97295,30.400822
2017-10-03,Ajmer,0.0,37.875046,22.641882,30.258465
2017-10-04,Ajmer,0.0,37.853474,22.190258,30.021866
2017-10-05,Ajmer,0.0,37.260464,22.124144,29.692303
2017-10-06,Ajmer,0.0,37.18977,22.430561,29.810165
2017-10-07,Ajmer,0.0,37.264004,21.29279,29.278397
2017-10-08,Ajmer,0.0,37.535843,20.964945,29.250393
2017-10-09,Ajmer,0.0,37.664364,21.383684,29.524025
2017-10-10,Ajmer,0.0,37.757587,21.41373,29.585659
2017-10-11,Ajmer,0.0,36.929043,22.311049,29.620045
2017-10-12,Ajmer,0.0,36.54892,21.716408,29.132664
2017-10-13,Ajmer,0.0,37.491894,21.695478,29.593685
2017-10-14,Ajmer,0.0,38.120415,20.899965,29.51019
2017-10-15,Ajmer,0.0,38.448082,20.236847,29.342464
2017-10-16,Ajmer,0.0,38.215736,20.562187,29.388962
2017-10-17,Ajmer,0.0,37.708004,18.548779,28.128391
2017-10-18,Ajmer,0.0,37.569824,18.830582,28.200203
2017-10-19,Ajmer,0.0,36.92823,19.136356,28.032293
2017-10-20,Ajmer,0.0,37.419514,19.5122,28.465857
2017-10-21,Ajmer,0.0,37.331726,19.802341,28.567034
2017-10-22,Ajmer,0.0,36.222572,19.525288,27.87393
2017-10-23,Ajmer,0.0,35.43828,18.599367,27.018822
2017-10-24,Ajmer,0.0,35.226116,16.768892,25.997505
2017-10-25,Ajmer,0.0,35.299736,16.808235,26.053986
2017-10-26,Ajmer,0.0,35.45248,17.534554,26.493517
2017-10-27,Ajmer,0.0,34.76264,18.788784,26.775713
2017-10-28,Ajmer,0.0,34.583027,17.432571,26.0078
2017-10-29,Ajmer,0.0,34.739067,17.830923,26.284996
2017-10-30,Ajmer,0.0,34.01776,17.895084,25.956423
2017-10-31,Ajmer,0.0,34.047234,16.629,25.338116
2017-11-01,Ajmer,0.0,34.44223,16.545311,25.49377
2017-11-02,Ajmer,0.0,33.777184,16.753763,25.265472
2017-11-03,Ajmer,0.0,33.819244,16.458424,25.138834
2017-11-04,Ajmer,0.0,32.49699,16.573248,24.535118
2017-11-05,Ajmer,0.0,31.828354,17.15047,24.489412
2017-11-06,Ajmer,0.0,32.28816,15.704828,23.996494
2017-11-07,Ajmer,0.0,32.674362,15.433106,24.053734
2017-11-08,Ajmer,0.0,32.529114,15.657952,24.093533
2017-11-09,Ajmer,0.0,32.299866,15.465882,23.882874
2017-11-10,Ajmer,0.0,31.785658,15.652679,23.71917
2017-11-11,Ajmer,0.0,31.535877,15.090451,23.313164
2017-11-12,Ajmer,0.0,30.602043,14.752071,22.677057
2017-11-13,Ajmer,0.0,30.798763,14.254986,22.526875
2017-11-14,Ajmer,0.0,29.538862,14.511431,22.025146
2017-11-15,Ajmer,0.0,28.348907,14.652909,21.500908
2017-11-16,Ajmer,0.0,27.487833,15.02782,21.257826
2017-11-17,Ajmer,0.0,25.700487,15.028931,20.364708
2017-11-18,Ajmer,0.0,25.082947,14.184601,19.633774
2017-11-19,Ajmer,0.0,25.12523,12.938207,19.03172
2017-11-20,Ajmer,0.0,26.113462,11.373772,18.743618
2017-11-21,Ajmer,0.0,26.405052,10.651816,18.528435
2017-11-22,Ajmer,0.0,26.407932,9.71741,18.062672
2017-11-23,Ajmer,0.0,27.024769,8.918066,17.971416
2017-11-24,Ajmer,0.0,28.227577,8.806384,18.516981
2017-11-25,Ajmer,0.0,29.250044,8.980028,19.115036
2017-11-26,Ajmer,0.0,30.083618,10.770174,20.426895
2017-11-27,Ajmer,0.0,29.990685,10.349556,20.17012
2017-11-28,Ajmer,0.0,30.168552,10.891552,20.530052
2017-11-29,Ajmer,0.0,30.453325,11.311028,20.882175
2017-11-30,Ajmer,0.0,29.236574,11.274423,20.255499
2017-12-01,Ajmer,0.0,28.29106,10.981516,19.636288
2017-12-02,Ajmer,0.0,27.598059,11.659729,19.628895
2017-12-03,Ajmer,0.0,26.712395,11.9634,19.337898
2017-12-04,Ajmer,0.0,25.220049,11.110939,18.165493
2017-12-05,Ajmer,0.0,22.294207,14.155031,18.224619
2017-12-06,Ajmer,0.07736455,21.108126,12.939346,17.023735
2017-12-07,Ajmer,0.07748766,24.276016,11.340192,17.808104
2017-12-08,Ajmer,0.0,26.649706,9.380146,18.014927
2017-12-09,Ajmer,0.0,28.288061,10.232414,19.260239
2017-12-10,Ajmer,0.0,27.577436,12.109723,19.84358
2017-12-11,Ajmer,0.0,24.010979,13.5028305,18.756905
2017-12-12,Ajmer,1.3887159,21.457548,11.02496,16.241253
2017-12-13,Ajmer,0.0,22.078157,8.557721,15.31794
2017-12-14,Ajmer,0.0,21.775,9.387011,15.581005
2017-12-15,Ajmer,0.0,21.901869,8.600674,15.251271
2017-12-16,Ajmer,0.0,21.993319,8.043535,15.018427
2017-12-17,Ajmer,0.0,24.802814,6.8440833,15.823449
2017-12-18,Ajmer,0.0,26.85869,7.4624934,17.160591
2017-12-19,Ajmer,0.0,26.956371,8.666813,17.811592
2017-12-20,Ajmer,0.0,25.816233,11.299513,18.557873
2017-12-21,Ajmer,0.0,27.96837,10.975507,19.47194
2017-12-22,Ajmer,0.0,26.279968,11.156589,18.718279
2017-12-23,Ajmer,0.0,26.85725,8.950425,17.903837
2017-12-24,Ajmer,0.0,26.85564,7.2160554,17.035849
2017-12-25,Ajmer,0.0,26.223793,8.589151,17.406471
2017-12-26,Ajmer,0.0,26.810713,8.386047,17.598381
2017-12-27,Ajmer,0.0,27.882084,7.9598155,17.92095
2017-12-28,Ajmer,0.0,27.602764,8.648343,18.125553
2017-12-29,Ajmer,0.0,25.66597,9.6069565,17.636463
2017-12-30,Ajmer,0.0,24.875633,8.4168415,16.646236
2017-12-31,Ajmer,0.0,24.47406,7.3076677,15.890863
2018-01-01,Ajmer,0.0,23.88875,6.999876,15.444313
2018-01-02,Ajmer,0.0,23.439627,6.184998,14.812312
2018-01-03,Ajmer,0.0,24.057447,4.6652594,14.361353
2018-01-04,Ajmer,0.0,24.34958,5.8558865,15.102734
2018-01-05,Ajmer,0.0,24.38938,6.7141604,15.55177
2018-01-06,Ajmer,0.0,22.800901,6.709959,14.75543
2018-01-07,Ajmer,0.0,22.939634,5.8474565,14.393545
2018-01-08,Ajmer,0.0,24.009462,5.762875,14.8861685
2018-01-09,Ajmer,0.0,24.99097,6.2140374,15.602504
2018-01-10,Ajmer,0.0,25.416945,7.069436,16.24319
2018-01-11,Ajmer,0.0,25.335583,7.193394,16.264488
2018-01-12,Ajmer,0.0,26.010712,9.125166,17.56794
2018-01-13,Ajmer,0.0,27.245228,10.100208,18.672718
2018-01-14,Ajmer,0.0,27.996113,9.202193,18.599154
2018-01-15,Ajmer,0.0,27.510708,8.534525,18.022617
2018-01-16,Ajmer,0.0,29.033466,6.707243,17.870354
2018-01-17,Ajmer,0.0,28.886734,10.042429,19.46458
2018-01-18,Ajmer,0.0,27.223242,9.064313,18.143778
2018-01-19,Ajmer,0.0,25.870134,9.461984,17.66606
2018-01-20,Ajmer,0.0,25.825594,8.414784,17.12019
2018-01-21,Ajmer,0.0,26.681005,7.848793,17.2649
2018-01-22,Ajmer,0.0,27.0882,8.87286,17.98053
2018-01-23,Ajmer,0.0,24.513134,12.946596,18.729866
2018-01-24,Ajmer,0.0,22.425962,8.687711,15.556837
2018-01-25,Ajmer,0.0,24.59905,6.4237366,15.511394
2018-01-26,Ajmer,0.0,25.567902,7.1563525,16.362127
2018-01-27,Ajmer,0.0,26.020357,7.453717,16.737038
2018-01-28,Ajmer,0.0,27.337557,7.588726,17.463142
2018-01-29,Ajmer,0.0,28.599653,8.939177,18.769415
2018-01-30,Ajmer,0.0,29.843168,9.913404,19.878286
2018-01-31,Ajmer,0.0,30.43888,11.700713,21.069798
2018-02-01,Ajmer,0.0,29.772724,11.029165,20.400944
2018-02-02,Ajmer,0.0,28.026936,11.756998,19.891968
2018-02-03,Ajmer,0.0,26.109688,10.69331,18.401499
2018-02-04,Ajmer,0.0,25.666239,9.635825,17.651031
2018-02-05,Ajmer,0.0,24.006186,9.628366,16.817276
2018-02-06,Ajmer,0.0,23.818745,12.911629,18.365187
2018-02-07,Ajmer,0.0,25.90459,10.094273,17.999432
2018-02-08,Ajmer,0.0,25.918352,7.9397054,16.92903
2018-02-09,Ajmer,0.0,27.319883,7.9930553,17.65647
2018-02-10,Ajmer,0.0,28.155336,10.535935,19.345636
2018-02-11,Ajmer,0.0,25.924543,13.467192,19.695868
2018-02-12,Ajmer,0.0,25.565584,11.497382,18.531483
2018-02-13,Ajmer,0.0,26.175129,11.140842,18.657986
2018-02-14,Ajmer,0.0,26.317663,10.808174,18.56292
2018-02-15,Ajmer,0.0,27.893593,10.4031515,19.148373
2018-02-16,Ajmer,0.0,29.670643,11.588677,20.62966
2018-02-17,Ajmer,0.0,30.569006,12.250636,21.40982
2018-02-18,Ajmer,0.0,30.19401,12.64773,21.42087
2018-02-19,Ajmer,0.0,31.569122,13.159094,22.364109
2018-02-20,Ajmer,0.0,33.161266,13.092567,23.126917
2018-02-21,Ajmer,0.0,34.160954,15.202262,24.681608
2018-02-22,Ajmer,0.0,34.094547,16.238695,25.166622
2018-02-23,Ajmer,0.0,32.59972,16.271097,24.43541
2018-02-24,Ajmer,0.0,32.53262,16.86553,24.699074
2018-02-25,Ajmer,0.0,31.302254,16.83556,24.068907
2018-02-26,Ajmer,0.0,31.653734,14.810605,23.23217
2018-02-27,Ajmer,0.0,33.26034,15.697781,24.479061
2018-02-28,Ajmer,0.0,34.029457,16.978607,25.504032
2018-03-01,Ajmer,0.0,34.109726,18.441544,26.275635
2018-03-02,Ajmer,0.0,34.513577,17.646536,26.080055
2018-03-03,Ajmer,0.0,34.091393,17.376266,25.73383
2018-03-04,Ajmer,0.0,31.808456,16.99367,24.401062
2018-03-05,Ajmer,0.0,31.704374,15.596381,23.650377
2018-03-06,Ajmer,0.0,31.70242,14.851142,23.276781
2018-03-07,Ajmer,0.0,32.983273,14.954115,23.968693
